,clean_text,label
19000,i guess rohit dharmas talent is becoming too hot to handle even for himself disgusting wtnumber indvsl,2
19003,dear user please return my old homepage format not a pleasant surprise when you log in and see a skewed tl dislike,2
19004,i knew it was a cockroach when i stepped on to something and it just popped disgusting,2
19007,will only get about number hanes for that when it should be a minimum if number disgusting bbcrl,2
19008,hate sitting in the drive through behind a car with someone holding their cigarette out the window   disgusting,2
19009,some people gross me out nacos disgusting,2
19010,you are actually a terrible human being and i dont know how you can talk to someone the way you do getalife disgusting,2
19011,i know a guy who pee on terrace and i know a lot of people who is about to kick his ass disgusting,2
19012,twitters asking me whats happening  ask yuvraj dhoni wts happening  that wasnt even test standard of batting disgusting indvsl,2
19014,im so livid right now apparently i live with animals disgusting,2
19015,when u like someone but they take up ur entire newsfeed so u have to unfollow them dislike,2
19020,number people are having sex in the bunk bed above me looks like im not getting any sleep tonight disgusting,2
19021,user its a shame you cant release some of audience in this game disgusting watchyourmouth,2
19022,my new tablet wouldnt charge sent it to user who lost it for eight weeks and then sent it back still broken nothappy disgusting,2
19023,poor officiating yet again sort it out user disgusting,2
19024,thats a foul by the most expensive flop of all time pathetic refing disgusting,2
19025,so hitting someone in the face isnt a foul now disgusting,2
19030,stop talking about himdisgusting,2
19031,andy carroll you aint no roman reigns disgusting football,2
19033,user why would chicken  turkey sausage have natural pork casing idonteatpork  idontwantpigintestinecasings disgusting,2
19034,you sure seem real happy despite the situation cantbeliveyou disgusting,2
19036,the most awful smell in the world has to be your clothes you wore after a weekend of chilifest disgusting beerinfused rank,2
19037,how is one able to walk out their door in the morning without brushing their teeth disgusting,2
19038,if youre proud of yourself when youve acted like an idiot that says more about you than you think disgusting,2
19041,never a pen disgusting refereesawanker,2
19042,if any cunt on here doesnt say footy is fixed your a knob ref just gave lfc that pen coz he fucked up in numberst half disgusting,2
19044,pretty obvious really ten pens in last number proves how much the shite are favoured by officials disgusting,2
19045,how could you like olives disgusting,2
19049,cruddy dont know what to say out her mouth lls disgusting,2
19053,is carroll going to get a ban for that disgusting,2
19055,kohli number off number and rest made number off number disgusting,2
19056,taking fridays makeup off on sunday disgusting gnumber,2
19057,cant believe user just said she was going to try and have a poo disgusting sheshavingashitrightnow,2
19058,one bad match and people forget who yu are disgusting,2
19060,user got a breakfast panini this morning only to get home and find the bun covered in mould disgusting,2
19063,what the actual fuck is going on disgusting,2
19064,bring on dundee united fs  disgusting,2
19066,lol butt hurt user facebook page disgusting,2
19067,why do people chew with their mouths open arent they afraid of it all falling out disgusting petpeeve,2
19068,somebody please explain to me how a politician can get away with fiddling nearly number and not get jailed disgusting government,2
19069,breaking news mocking a tragedy where actual people died doesnt make you a better football fan makes you a terrible human disgusting,2
19070,never been so embarrassed to support rangers ally leave now so we can move on and build for future disgusting,2
19073,could i just not get dick pics on snapchat thanks disgusting,2
19074,when you see a homeless person pick his teeth with a dead birds beak disgusting lmao,2
19077,just had to unclog what can only be described as a flaccidpenislike stalactite of ming from under the back of the fridge disgusting,2
19079,i wonder how bad the world would smell during a zombie apocalypsemoldy food no showers rotting flesh disgusting,2
19080,when will people realise there is no place for racism anywhere especially football disgrace disgusting,2
19081,i will never eat subway ever again disgusting,2
19083,its funny how some people go from islamic tweets to posting pictures of halfnude girls urgh disgusting,2
19084,everyone on this bus is hacking up a lung and not covering their mouth ew disgusting germparty,2
19085,dont you ever have dinner while watching tv ever disgusting,2
19088,im a fan of piercings just unable to understand the middle nose piercing for females disgusting,2
19089,this petition to ban the burka makes me ashamed to be from the uk dont be so fucking disrespectful about peoples beliefs disgusting,2
19091,prt what kind of fans thy are  disgusting,2
19092,cheap stupid ideology of those people pelting stones at yuvrajs house pelt those stones on your parents for giving you birth disgusting,2
19097,i do not like peeps disgusting nothanks,2
19098,people throwing stones on yuvrajs home are the ones who once claimed to b his fans double standard morons  disgusting,2
19099,ill never understand how people can eat kfc disgusting,2
19100,how in the hell do women end up peeing on the seat  disgusting,2
19102,user s house pelted with stones disgusting isupportyuvi,2
19105,why is it such a frequent thing that people cheat on their partner with the partners best friend disgusting,2
19106,just the smell of ketchup can make me throw up disgusting,2
19108,just watched a guy open his door and throw up out of his car disgusting,2
19110,its all smiles and sunshine until grown women trade in their high heels for tantrums disgust,2
19111,there is a lot of really really bad music music bad crappy new dislike,2
19112,the fact that racial profiling and racism is so common in this country often makes me embarrassed to say that im an american disgusting,2
19113,i swear to god beechams tastes like satan disgusting,2
19114,why is well done steak even a thing disgusting,2
19117,when you get a bad tasting sunflower seed ltltlt theworst disgusting,2
19118,they should chop off the man part of rapist disgusting,2
19119,omg i might just throw up stop showing me pictures of feet disgusting,2
19120,when someone in the gym farts and it stinks of egg some people have no shame disgusting,2
19122,today i have eaten a doughnut cake and chocolate fatboi disgusting,2
19123,sad the way people behaving with yuvi yes we were happy when he got out but no way to behave disgusting cheerforyuvi sonebaddays,2
19124,we indians do not deserver heroes we better be slaved by britishers  stonepeltingatyuvihouse disgusting indvsl wtnumberfinal westillluvu,2
19125,were getting a taste of summer too early in spring dislike heat orangecounty,2
19126,it really hurts a lot that we indians can not accept the fact that they are also human beings disgusting stonepeltingatyuvihouse,2
19127,i know so many boyfriends who have cheated on their girlfriends disgusting,2
19128,why are people so confusing  confused godhelpme dislike people,2
19130,just got mooned about number times by user and my brother disgusting,2
19131,special place in hell for people who leave pubic hair in the bath tub or on the toilet disgusting,2
19132,why do people burp in my presence disgusting makesmewanaboke,2
19136,i seriously seriously dislike dark chocolate gross nasty disgusting,2
19137,tell me why this girl has guys lined up no shame disgusting,2
19138,pretty low blow by user to suggest hughton was sacked because of his colour disgusting,2
19139,scooter gennett needs learn how to chew gum disgusting brewers,2
19140,user stop showing me your naked hazy steamy afternoon shower pictures disgusting,2
19141,cant stand people who smoke cigarettes disgusting,2
19464,idaho smells like broccoli and farts dislike,2
19465,yenumber disgusting,2
19466,so hull city are saying that fans have voted yes to hull tigers that wasnt fixed at all was it disgusting,2
19467,when user pretended to fart in the bathroom was probably the highlight of my day  disgusting,2
19468,i really dont know how people can be disrespectful to their parents disgusting,2
19471,i cant stand bananas that are pungent disgusting,2
19472,i will never understand people obsession with mountain dew  i would rather drink pee disgusting,2
19474,pucking stage ergh disgusting thewalkingdead,2
19475,love how your trying to get around the whole hockey team puckslut disgusting,2
19476,alumni weekend was an all around shit show for everyone involved saintleoclassy disgusting perfection loveit,2
19477,literally cant believe im about to go frog catching with the boys im babysitting biggestfear disgusting imsoscared,2
19478,i hate people that crunch on things right next to my ear disgusting,2
19480,looking at the world today and the people in it disgusting,2
19481,im just so tired mentally physically dislike nofun tired,2
19484,some people are sick bringing up dead children into an argument disgusting,2
19485,im not sure what makes cash think its okay to send me pictures of huge ass spiders he found disgusting,2
19487,why does it have to smell like sugar beets disgusting,2
19490,no new enquiry by user regards brum pub bombings where is the justice political decision disgusting,2
19491,sorry mumsie but your kids arent going to punch heather in the face when she leaves here disgusting bbcannumber,2
19492,if the liverpool away kit that ive just seen on a rumour page is actually true were in for a shocker disgusting,2
19494,wku is looking more like uk today and thats not okay disgusting,2
19495,i dislike those who hashtag every damn word bless their hearts,2
19496,the picture derek just snap chatted me goes against every boyfriend  girlfriend code ever disgusting,2
19499,i just saw a video of some romanian guy attacking an elderly woman and swinging her around a few times rude disgusting butilaughed,2
19502,sick twisted people out there already starting jokes about peaches geldofs passing disgusting,2
19503,dear quick check when i ask for mustard on my sandwich i dont mean the juice that comes out first disgusting dissapointed,2
19504,men who wear sperrys ltltltlt disgusting unattractive notmanly,2
19506,if you need me ill be chillin by the toilet all day  sick disgusting,2
19507,the trend seems to be to deepfry everything even desserts take them throw them into the fryer and clog your arteries disgusting wtf,2
19511,nutella mango eggrolls damn i hope thats a joke hope she wont attempt to feed him that mess if so no wonder hes ill disgusting,2
19513,there are so many words in the english language to express displeasure that dont involve denigrating others outrage disgust vexation,2
19515,just slept for number hours hahahah disgusting,2
19516,jokes about peaches dying i dont even know what to say about that disgusting,2
19518,i just got tricked into chewing a piece of gum that totally looked like it was just going to be candy ihategum fuckmondays disgust,2
19519,whats happening to english people end business emails with br or best disgusting languagefail grammarfail emailfail fail,2
19522,the one who wont be named found a cookie in his pocket from who knows how long ago and he ate it disgusting onlyhim,2
19523,pass me a bucket retching wretch pistorius cnumbernews disgusting,2
19525,do you drink to get drunk number of people in my study respond yes i lost all hope in our generation disgusting,2
19526,guys wearing tights makes me sick disgusting,2
19527,i honestly hope you never try talking to me again disgusting,2
19529,its like these insects are immune to bug spraynow my sinus is bugging me i hate insects of all sorts creepy disgusting uglylooking,2
19531,okthe dude walking near me just let out a giant fart disgusting pleasedont,2
19532,user are absolute thieves terrible customer service too they think they can triple my bill because my contract finished disgusting,2
19534,chinnor dog walkers have respect and pick up after ur dogs kids play football at whites field and the park dirtydisgustingdangerous,2
19535,purging at a restaurant disgusting impathetic edproblems,2
19543,the pig challenge is one reward i wont mind losing sies disgusting survivor,2
19546,people will love and support u when its convenient for them feeling disgusting,2
19549,user how can they let sheryl pick and eat at food like that disgusting,2
19550,why is user calling for an amnesty in n ireland number unsolved murders and we should move on stick to topping up your tan disgust,2
19551,how can they let sheryl snatch and grab food disgusting,2
19553,user letting sheryl grab at food and eat it disgusting everybodytalks,2
19554,user user how disgusting grabbing and eating food disgusting everybodytalks,2
19556,i find it amazing user will not offer a full refund to race entrants and with that will not pay out to race winners disgusting,2
19557,just watched my cat consume a whole fly disgusting,2
19559,shame on you disgusting,2
19560,not surprised user top the complaints list broadband constantly dropping off and number to number minute wait for customer service disgusting,2
19564,like pigs to the trough they trample each one a politician munching their way through the insanity of political expense accounts disgust,2
19565,so i may or may not be driving a golf cart may numberth lol i want to but at the same time i dont want to watch golf boring dislike,2
19567,that cocoa butter lotion i put on at work straight up smells like a band aid washing my hands repeatedly  disgusting,2
19568,some people in this world actually make me sick disgusting,2
19569,all the jellyfish in the ocean decided to die and wash up on the shore disgusting,2
19572,user number women with number young children have been broken down on anumber for nearly number hours and you are still not there disgusting,2
19573,companies that use the pain and suffering of others to promote their business deserve to fail distasteful disrespectful disgusting,2
19574,im so sick of men looking at women like were fucking pieces of meat fuck off already jerks disgusting itsnotacompliment,2
19575,user shocking that the fat labels on foods are incorrectdisgusting sortitout,2
19577,trolls already making jokes about peaches take away the keyboard and are you as brave disgusting,2
19578,i wouldnt wish what im doing now into even my worst enemy disgusting,2
19579,user what an embarrassment sheryl is in food segmentsdisgusting,2
19580,why do people still visit the circus disgusting,2
19583,i need to stop biting my nails disgusting bloody,2
19584,user  facebook be shitting on my dick harder then a black bitch who ate taco bell before anal disgusting,2
19585,disgusting stopwhitepeoplenumber me,2
19588,attention if u want to throw up and stay home from school tomorrow try some fudge brownie goldfish disgusting,2
19594,deep fried sticks of butter disgusting,2
19595,note to self never ever ask for raspberry vinaigrette dressing again disgusting,2
19598,if you smack your food around in your mouth loudly in front of my i will probably smack you around disgusting petpeeve,2
19600,spoke with aple transport and they didnt care that one of their drivers almost caused me to have an accident disgusting poorservice,2
19605,determined to lose this belly its disgusting need a summer body,2
19606,whipple hall has the worst bathroom ive seen on campus disgusting,2
19608,just went into a bathroom that looked like stevie wonder who was high on crack took a piss in disgusting hitthetoilet sitdownifucantstand,2
19609,omg how can anyone steal and hurt elderly ladies and men sadface its so awful man makes me feel sick disgusting catchingcriminals,2
19610,oh hes cheated disgusting mic,2
19611,just witnessed number year olds making out like stop i almost wrecked disgusting imgonnavomit,2
19613,the devils have blown a lead number times this season unreal disgusting,2
19614,catchingcriminals well done that man smile good on you shocking no one elsed helped or even phoned police disgusting,2
19616,this girls parents must be proud disgusting noclass,2
19617,user when did it become an acceptable practice to clip your nails on public transport never disgusting stopitnowplease,2
19618,just read the suns article on frances cobain from saturday imagine publishing that on the aniversary of her dads death disgusting ripkurt,2
19619,i can not believe the amount of dog poop down at three mile come on people its not that hard to pick up after your dogs disgusting,2
19622,not wearing a bathing suit at prom looking like this disgusting,2
19627,there was a spider crawling in my celery disgusting ihatespiders needtocleanoutmywholefridgenow,2
19629,just watched a video of a group of guys swinging a granny around by her dressing gown wtf is the world coming to romania disgusting smh,2
19630,wtf lluvia dislike,2
19631,how do these people with the hectic bushy bead kiss though disgusting,2
19632,its appalling that rinaldo only got a number game suspension user user r a joke when it comes to hits like rinaldo pulled  disgusting,2
19633,it really is a problem when you can smell someone before you see them and know theyre there wth disgusting youstank smokersdisgustme,2
19634,the adebayor sherwood salute exchange might be the worst thing in football ever disgusting foys joke,2
19635,if alex has cheated on binky ive lost all respect for him  disgusting,2
19641,when jab tries hitting on you and they call you princesita  hellno gtfo creep disgusting,2
19644,ugh dislike,2
19648,i dislike the creepy calls i keep getting horrormovie creepy dislike,2
19649,you hangout with your ex and the girl you hooked up withlololol she probably doesnt know that tho disgusting,2
19652,nothing more embarrassing than seeing someone you know after a six mile run covered in sweat disgusting ineedashower,2
19653,bitches who show cleavage but have a chest full of acne  disgusting,2
19655,would honestly hate to be the camera crew for the show here comes honey boo boo disgusting people,2
19656,allie were having cheese wiz so you might not want to come in here yup mom youre right disgusting,2
19659,does he stretch his ears to have sex with them or what dontunderstand cityfolk disgusting,2
19660,youre a grown man and you cant even text your own mom back disgusting,2
19669,stop and shop actually smells like feces disgusting,2
19670,it really breaks my heart knowing there are such sick horrible people out there who beat their animals disgusting,2
19672,vegetable broth tastes horrible moo would not even drink it  yuck disgusting,2
19673,downloaded the yik yak app deleted two seconds later disgusting,2
19674,okay theres no way im letting myself forget about raw meat in the fridge again disgusting,2
19675,its kind of sick how many confession pages twitter has disgusting,2
19676,why does my room have to smell like cherry medicine disgusting,2
19677,user has let down a numbery  o traveling w   mom neither the counter nor the flight attendants helped w   seating them together disgust,2
19678,its hilarious to me that my ex only likes jail bate hahaha freshmeat disgusting,2
19679,rain ew disgusting followme,2
19681,cam fired wendell dislike bones fox,2
19684,hells kitchen is a maury povich wannabe its a trashfest not one is an actual professional  disgusting trashequalsratingsapparently,2
19686,cant believe youre wearing fur user  seriously disgusting,2
19688,mouse omg too scared to move disgusting,2
19690,psa you might find yourself tempted by starburst sour jellybeans at the store this easter season take my advice dont disgusting,2
19692,ifwedate dont try to kiss me after you eat a tomato seriously disgusting,2
19694,raw lesnar breaking the streak is having a piece of human excrement bronzed put on a wall claiming its priceless disgusting,2
19695,my brother is a hog  disgusting,2
19696,i have never been so grossed out as i am when i watch honeybooboo disgusting poorkids sicktomystomach,2
19697,user gave us wrong sauce returned for correction they demanded rtrn of used sauce so its not wasted healthcode violation disgusting,2
19698,the number of people that cheat in this valley disgusts me have some respect for yourself disgusting puke,2
19699,the second half of the vice hbo shows a live rhino getting his horn hacked off with his a machete then waking up disgusting,2
19701,boatright left half the uk team in the dust disgusting,2
19702,i cant wait to find out who is running such a hateful account disgusting,2
19703,how can a person be married who they say they love but sleep with the next guy they seedisgusting,2
19704,french have a lot of explaining rwandanumberyrs  disgusting,2
19706,what a joke people are so pathetic disgusting,2
19707,hootsuite please feel compatibility issues  half my posts and photos arent showing  dislike,2
19708,disloyal disrespectful and disgusting blackinkcrew,2
19709,id rather sit on the line in a pair of underpants with no top on than wear another lads gumshields sick disgusting,2
19710,the man who came back to cricket after fighting cancerthe man who won us two worldcups  should be treated lyk dis    disgusting,2
19711,grr bought new reading glasses only a month ago and theyve somehow developed a very visible pit in direct line of sight aging dislike,2
19712,how vampire diaries doesnt come every week like they randomly decide to skip episodes weekly dislike,2
19714,i hope you get fired cause im turning your ass in for all that disgusting yourfriendless,2
19715,do guys really think licking their lips and looking me up and down is gonna make me want them uhh no disgusting,2
19717,is it wrong to be happy that miley cyrus had to cancel her charlotte concert  the last minute i just really want her our of nc disgusting,2
19718,advice from mom i heard the best way to get over someone is to get under someone else disgusting shesdefkidding,2
19719,im most def gunna quit smoking cigarette before summer disgusting,2
19720,i cannot stand for someone to burp and blow it in my face just dont  especially when you never brush your teeth  disgusting,2
19723,having lunch with mums and babies at user in the undercover courtyard why do they allow smoking disgusting,2
19725,user did you see that dunk disgusting,2
19726,hoarders disgusting,2
19727,just found a stinkbug sitting on my toothbrushdisgusting,2
19730,dunk went nationwide viral in a matter of seconds disgusting,2
19732,boys are fucking pigs disgusting,2
19733,napier is making me throw up disgusting,2
19734,user calling for backup cuz user cant handle user    now the bunch of losers in the ring disgusting,2
19735,dying to clean hoarders houses disgusting scrubitclean,2
19740,stop throwing up disgusting partypooper,2
19742,when girls call u dude dislike,2
19743,only you would be proud of having herpes  lmao  disgusting,2
19744,tofutti cream cheese is not good you have been warned disgusting,2
19745,they talk about change whenever elections are held change in what change in opinion towards poor minorities or even women disgusting,2
19747,having mixed emotions on tomorrow afternoons haircut appointment mullets been growing for over a year already disgusting lovehate,2
19750,some guys have no respect for girls anymore disgusting,2
19751,disloyal disrespectful disgusting,2
19757,who ever that nigga was he cut disgusting,2
19758,i smoked so many ciggs saturday my throat still hurts disgusting stopgivingmeciggs,2
19760,just had to kill a big spider  theworst disgusting stayaway,2
19761,thease bxtches have no self respect like disgusting,2
19763,night shifts after not sleeping in the day dislike firstnight shiftwork,2
19767,school here i come but i dont like school  school dislike ugh,2
19769,a clebrity dies from doing drugs its all over the news a solider dies in the line of duty not a fucking word  disgusting,2
19770,bbcqt responded to bob crows death by inviting a panel made number of rightwing scum who had nothing good to say about him disgusting,2
19771,no fuck no fuck no my parents are totally fucking and i can hear it because my room is next to theirs goodbye disgusting crying,2
19772,literally hate when people try and set me up loathe abhor,2
19773,had to turn on the ac today dislike,2
19776,hate people on trains with headphones on chewing gum they dont know how disgusting they sound rude disgusting,2
19777,people still amaze me even when i have almost seen everything a human being can do to another disgusting,2
19778,cant believe how many people i actually know and recognize on the dirty disgusting,2
19779,user could you explain why online it says a lle to cdf day return is number yet i just paid number disgusting raging,2
19784,well guys we went to see the film noah yesterday and it was ridiculous so disappointing so much potential weird what disgusting,2
19786,next time a paki mocks u becoz a chief minister of ur country got slapped punched inked think of a good come back disgusting slappedagain,2
19787,user driver number bus robbed number tourists numberam this morn user told em oyster not valid can we find out who he was disgusting,2
19789,two stupid grown up men on user this morning talking to user about being rent boys disgusting,2
19790,user have you seen some of the awful things these weirdos are trying to get trending  disgusting,2
19791,roman polanskis repulsion never fails to fascinate and disturb me it has one of the most chilling closing shots polanski repulsion,2
19795,nice display of good parenting there when your child is distressed crying telling them loudly to shut the fuck up is classy disgusting,2
19796,thanks for the warm orange juice user disgusting,2
19798,i cannot stand watching people cough or sneez and  not covering their mouth disgusting,2
19799,how could someone misuse are and our lmao disgusting,2
19800,why do women not flush the toilet pubproblems disgusting,2
19801,girls are their own worst enemy when i hear and see what girls  women do to each other disgusting some women have no decorum vile disgust,2
19802,i was wondering it smelled like shit outside septic truck outside disgusting gross ineedtosmellroses,2
19804,worlds worst facebook page ever dutchultrashooligan administrators only post pictures from their own club dislike,2
19805,did that auto driver slap the criminal politicians disgusting istandwitharvind,2
19806,user kirstie alley is obnoxious  shes saying obese people are freaks less of a person because theyre larger disgusting selfdenial,2
19807,i think people that live below us are ghetto i hate their music rapping and all that bullcrap so low life disgusting,2
19808,ive just tasted celery for the first time and i would rather eat toilet roll disgusting,2
19810,so i returned a parcel back to user on the numberth march and still waiting for refund will never use again disgusting,2
19811,second hand smoking this guys cig and hes in the car in front of me disgusting,2
19812,user i has banana ice cream last night i have mixed feelings on it you know feelings are not mixed disgusting,2
19813,last night was essentially the reason why i dont drink anymore  sickie vomatron mess disgusting,2
19814,lord robertson has been bought by english gold and has little love for scotland in fact he is positively antiscottish disgusting,2
19816,anyone else writing twisted jokes mocking peaches death will be unfollowed  reported to twitter from each of our number accounts disgusting,2
19822,if i see another couple make out on the bus or in the hallway right in front of people im gonna lose it disgusting,2
19825,cant believe a tiny porcelain chicken cup has sold for numberm when people all over the world are starving to death disgusting bbcnews,2
19826,some people should never be allowed a relationship because they dont bloody deserve one disgusting,2
19827,if you dont cover your mouth when you cough go to hell disgusting,2
19832,lets just look at facebook home to see how twitter feed page will look next dislike,2
19834,her fingers are super long disgusting,2
19835,its fucking number why would you have a cigarette this early disgusting,2
19836,distracted at lunch i have managed to buy a coronation chicken sarnie bblleeuuggh who eats this shite disgusting,2
19837,yuck starting my morning off wrong thnks number user sneaking whey into almond milk thnks number the deceptive marketing disgusting why,2
19838,only the user would make you wait number minutes in the rain and then make you stand on the t with an unreal amount of people disgusting,2
19839,my eyes were glued shut with eyeboogers this morning springtimeallergies disgust,2
19840,what i just saw tho  disgusting,2
19841,these people beside me literally mustve went out smoked an entire carton of cigarettes they smell like walking ashtrays  disgusting,2
19842,if you have long toenails do not wear flip flops  disgusting,2
19843,ugh new twitter looks too much like facebook dislike,2
19847,just about everyone in this class smells like theyve been rolling in poop disgusting,2
19852,uh girl you just whipped that yogurt out after weve been in class for over an hour its chunky and warm looking disgusting,2
19853,dude is chewing tobacco in class disgusting,2
19854,i hate soy sauce  disgusting,2
19855,i even touch one when i was closing the door inside the bathroom  disgusting,2
19856,people that blow their nose and then look at what came out in the tissue ltltlt  ew gross disgusting,2
19857,just seen a fat man walk past with his belly hanging out the bottom of his hoodie disgusting tuckitin,2
19858,does anyone else feel like the new user profile layout is aping facebook donotwant dislike,2
19859,my coworker says hes a niners and steelers fan aka i dont take his sports opinions seriously at all disgusting,2
19860,user seeing someone play with themselves in class makes me want to throw up seriously ik exactly who this is about disgusting,2
19861,not happy w   user   user award chart baggage policy changes this is what happens w   only number major carriers dougie dislike,2
19862,oscarpistorius should get and oscar for his performance pistoriustrial oscartrial disgusting,2
19863,watching my strange addiction disgusting,2
19864,my culinary arts teacher just took solid hamburger fat and rubbed it on his cheek disgusting,2
19865,great user is promoting mlp with the pony replacing snoo stop encouraging the mentally ill  perverted disgusting,2
19866,people who litter disgust the fuck out of me disgusting,2
19867,if you offer up your earphones you have a tun of earwax in them im never looking at you the same disgusting,2
19868,state testing todayfor mathmath disgusting,2
19870,girls posting half naked pictures and using the hashtag sikh punjabi jatt should be ashamed of them self use the hashtag disgusting,2
19874,how the fuck can anyone kill a numberyear old disgusting,2
19875,whoever puked in out back porch come clean it right now disgusting,2
19877,railgun yeah thats what we need dislike,2
19878,if you dont wear socks with sneakers i will judge you disgusting gtfo,2
19883,stopped as a woman was struggling to get her guide dog across the road and number cars to the side took it as space to pull out disgusting,2
19884,girls that are pretty much naked in all their pics need to get some self respect disgusting,2
19885,oh ya suck that cigarette so disgusting,2
19886,just saw a taxi driver drinking beer while driving he obviously hasnt knocked off cos its peak time disgusting,2
19887,user they called me every day for two weeks even tho i asked they stop and ive already renewed disgusting,2
19889,why do people smoke in their cars  disgusting stinky,2
19890,sunflower seeds should be banned in office workplaces  like really  disgusting,2
19891,getting hit on by randoms is so not flattering instead it makes me feel gross and objectified no thanks disgust,2
19892,someone literally peed all over the seat and on the floor in the bathroom cod disgusting scumbag,2
19893,disgusting how a woman teacher gets away with having a sexual relationship with pupil wonder if that had been a male teacher disgusting,2
19894,user why is it that when moving into a new house without a black bin i was told that i have to pay number joke disgusting getreal,2
19895,ugh nothing like walking in a personal place of business and it smells like cig  smoke disgusting,2
19899,user kale caesar salad is a joke didnt get broccoli in our bag and the kale is so small it doesnt even look like kale dislike,2
19901,my ears are getting traumatize i dont wanna hear about your sex experiences when you were number disgusting,2
19902,when did it become acceptable to call someone while standing at the urinal disgusting,2
19903,these tv serials you can only hate them disgusting,2
19904,dudeyou are not dippin in class disgusting,2
19905,user i hate washing dishes so i just leave them to dry until the old food becomes part of the plate art lol eww disgusting,2
19907,i just got blackmailed at work and i work in a church office  disgusting,2
19908,user doing walking farts all the way back the road because the snakes out the cave absolutely vile disgusting,2
19909,user what rubbish is this that yall are airing disgusting puke burfburf kaka,2
19910,how the hell do you miss a toilet are you seriously that uncoordinated disgusting,2
19911,how do people who stink have partners seriously do they not gag at the smell of them disgusting,2
19912,i sometimes wish i had the courage to say to them go and have a shower or pass them a deodorant smellypeople disgusting,2
19913,apdprotest ers have brought guns assaulted each other media blocked a hospitals entrance now vandalized number apd stations disgusting,2
19916,what is up with all the garbage food concoctions mlb ballparks have been offering this season many reviewed by user disgusting,2
19917,would really appreciate it if the lady next to me would kindly stop blowing smoke in my direction annoying disgusting,2
19924,thats a first presenter is actually reading his pitch from paper dislike  mitefgreece,2
19926,paying for the services and yet paying the price of bad leadership disgust,2
19929,watching bar rescue right now is unreal  what disgusting insane,2
19930,number for a return to town redline disgusting sortitout,2
19934,that awkward moment when someone just farts like disgusting,2
19937,inviting martin mcguiness to a state banquet what next remembering bin laden on remembrance day disgusting,2
19938,so that smell was horrific user  ergh disgusting,2
19941,i hate artificial sweetener i dont care how sneaky advertising is that crap doesnt get past me simplynumber greekyogurt disgusting,2
19942,is it that hard to flush the toilet after you piss disgusting,2
19943,for real just found a live cricket in my crunchwrap from taco bell in amory angrycustomer payme disgusting,2
19944,i really need a poo  user vom slag disgusting whore,2
19946,talking about body odor and fecal matter in class disgusting,2
19947,need to stop eating so many carbs blah disgusting,2
19948,the amount of sweat i produce disgusting,2
19949,i dont even understand how you could bring someone into a dirty house all smiles disgusting,2
19951,no three coverage for number hrsdisgusting,2
19952,why people cheat ill never know disgusting,2
19954,if you have back acne dont wear something that shows it  disgusting,2
19957,yogurtraisins disgusting,2
19958,safe to say finding a pair of trousers with period blood all over them wasnt the highlight of my day  disgusting,2
19961,that moment when youve been looking forward to a piece of cake and then finding out its coffee disgusting heightofdissapointment,2
19962,why do people feel the necessity to take pictures of their scrapes and cuts disgusting,2
19963,what is wrong with some boys disgusting,2
19965,next couple to just stop and make out in the middle of the hall im going to walk right threw you seriously get a fucking room disgusting,2
19969,do not eat campisis pizza disgusting,2
19973,just had a bit of cheese tomato flavoured rock disgusting,2
19974,cant believe how much weight ive let myself put on disgusting,2
19975,i hate when i see pregnant people smoking poor babies disgusting,2
19976,is it just me or is everybody diving nowadays disgusting keepitprofessional,2
19977,there is a time and place for everything and this is neither time nor place disgusting ripmyeyesout,2
19978,going to the restroom and not realizing the seat is wet smile disgusting ihopeitwaswater girlprob,2
19979,this woman was living in it disgusting,2
19981,true friendship taking a bite out of a stick of butter to get me to smile disgusting ofcourseismiled mattbrown,2
19982,if having a banquet with the queen isnt the dissolution of any once held irish republican beliefs then please tell me what is disgusting,2
19984,user says that its natz that are abusive threatening yet his own people are physically attack snp msps disgusting,2
19985,operation tomorrow and the worst part is i need to get up at half number for breakfast disgusting,2
19986,really need to stop biting my nails disgusting,2
19987,were the only club who give a manager who hasnt won anything for numberyears an option to reject us disgusting afc bpl wengerout,2
19988,nothing pisses me off more than cigarette smoke in my fucking face go kill yourself someplace else  disgusting,2
19989,its like watching liverpool in white with all this diving disgusting,2
19990,thing with this is as the leeds fans in attendance have just proved theres only so long we take the piss before we snap disgusting lufc,2
19991,i have yet to meet a smoker who isnt trying to quit disgusting habit cancerstick health hygiene,2
19992,stock broker gets paid millions to shuffle numbersa doctor saves saves your life and gets paid shit all compared disgusting,2
19993,hahahaha puke  disgusting,2
19994,user number of men and number of women wash their hands after using the bathroom wtf disgusting nevershakinganyoneshands ever,2
19995,extreme religion breeds sexism and the male dominance attitude disgusting,2
19996,i think that we can safely say that chelsea fc admirably demonstrates all that is wrong with football championsleague loathsome,2
19999,i must have had leicester on every time theyve dropped points this season disgusting,2
20000,so rc killed off another quartermaine  main family character yet his pets have nine livesdisgusting gh,2
20003,user  usually the city cleans up the gravel in an impressive manner this year not so much  disgusting dirtycity downtown,2
20004,omg this girls got a tattoo saying graceful on her forehead whatamug disgusting,2
20005,wooow some people are so rude like how could you not sit beside a kid just because he has autism disgusting,2
20006,it smells like salami in this class  disgusting csiproblems,2
20009,bale and isco were horrible kept the ball when they should have passed it they go for the selfish choice every fucking time disgusting,2
20011,great result for chelsea but i wish mourinho would do one stay in ur technical area like everyone else has to you arrogant twat loathe,2
