,storyid,sequence,text,sentword,sentword_vector,emotionlabel
19009,dedeeabe-1ea6-4463-b35a-6f259314bf3a,sentence1,john was fired from a job,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
19010,10e248be-c59c-4524-8ea2-f1e3e837f122,sentence1,sams refrigerator broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19011,4897384b-7606-4c26-8877-37129a7e5866,sentence3,john felt like the only one that ever bought any,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19012,4897384b-7606-4c26-8877-37129a7e5866,sentence5,within a week his roommates were complaining,complaining,"['angry', 'annoyed', 'worried', 'irritated', 'scared']",0
19013,d5863f63-fd10-4ea5-b8a7-ced1d2bea452,sentence4,the batteries on the clock were dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
19014,cda40e16-a7ab-4973-830f-9ce6261fc024,sentence5,her peach cobbler tasted nothing like her grandmothers,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19015,27c7a0fa-cdbc-4461-bb58-dad7d1842894,sentence5,she wound up wasting over a hundred dollars,wasting,"['mad', 'worrying', 'nervous', 'irritating', 'irritation']",0
19016,6dba62c5-ded4-4aa1-b119-94239fd27011,sentence3,the father is unknown so i wondered what the kittens would look like,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19017,20d7a042-00db-4859-bb97-fa69224f9c74,sentence5,nia throws a fit and kicking and screaming out of the store,screaming,"['angry', 'panic', 'rage', 'scared', 'joy']",0
19018,d7dc7f66-9697-49b1-8ee2-8c8b7bc38a8a,sentence3,she was sure this would make it easier to see the chalk board,easier,"['hate', 'eager', 'worry', 'happy', 'wary']",0
19019,d7dc7f66-9697-49b1-8ee2-8c8b7bc38a8a,sentence4,but everything was still a little blurry,blurry,"['irritated', 'irritating', 'annoyed', 'sad', 'gloomy']",0
19020,9f846b4c-01a5-4ed7-a5a5-ff014792a9fa,sentence1,he was quite irritable,irritable,"['irritated', 'annoyed', 'angry', 'nervous', 'irritating']",0
19021,9f846b4c-01a5-4ed7-a5a5-ff014792a9fa,sentence4,he demanded to know why i was looking at him,demanded,"['angry', 'involvement', 'anger', 'relief', 'fear']",0
19022,425bf68a-4193-4299-b670-905b21317959,sentence4,i was stuck in traffic for one hour,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
19023,17cc1e5e-e435-4dfd-82b4-bb9269472325,sentence3,he broke so many that he had nothing to drink out of,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19024,9f87fe3c-b27b-43ea-b254-3175b2ec20ac,sentence4,i told him the words were too blurry,blurry,"['irritated', 'irritating', 'annoyed', 'sad', 'gloomy']",0
19025,414630e2-11a3-403d-befd-a689f6c395e4,sentence3,he felt tired and didnt feel like going to school,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
19026,97869275-c60b-4f57-a371-ac2b91c0b77b,sentence4,it seemed to keep her stomach from getting sick as much,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
19027,97869275-c60b-4f57-a371-ac2b91c0b77b,sentence5,we decided to leave a patch just for her,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19028,0d466241-9064-4281-818d-261ebc09c385,sentence3,i chewed so much of my hair that i became sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
19029,0d466241-9064-4281-818d-261ebc09c385,sentence4,i eventually expelled a large amount when i vomited,expelled,"['angry', 'hatred', 'involvement', 'fear', 'anger']",0
19030,0d466241-9064-4281-818d-261ebc09c385,sentence5,i learned to stop chewing my hair,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19031,c3cfb5f6-a0c4-48fc-a1f9-3de31682b2b3,sentence1,at night shirley likes story time,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19032,c3cfb5f6-a0c4-48fc-a1f9-3de31682b2b3,sentence5,she just likes falling asleep to the story,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19033,573610cc-b539-42b6-8db2-fab7415bca87,sentence1,this past weekend we had to leave my dog with a pet sitter,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19034,4af1a1f8-5123-434a-81a8-3f95f71ad1dc,sentence3,molly screamed and cursed at jeff,screamed,"['angry', 'disgust', 'amazement', 'grief', 'panic']",0
19035,4af1a1f8-5123-434a-81a8-3f95f71ad1dc,sentence4,jeff tried to apologize but molly was furious,furious,"['angry', 'anger', 'annoyed', 'rage', 'fury']",0
19036,01a553aa-fa4a-4162-96b0-2d4741a6aaa4,sentence2,while walking he sees two people arguing,arguing,"['angry', 'interest', 'fear', 'involvement', 'worried']",0
19037,01a553aa-fa4a-4162-96b0-2d4741a6aaa4,sentence4,they begin to push and fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
19038,01a553aa-fa4a-4162-96b0-2d4741a6aaa4,sentence5,then the man pulled out a gun and shot the woman and mike saw it all,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
19039,11fe80e2-faf4-48bf-bfdd-f417ba02b76b,sentence5,i will never leave my dog out in the rain again,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19040,d6808722-25dc-4410-9bb0-2e759892036c,sentence3,in frustration he tried to bribe the teacher,frustration,"['anger', 'sadness', 'disgust', 'despair', 'rage']",0
19041,24dcb583-97fd-47e6-b53a-445fc3195d61,sentence5,her boyfriend was annoyed,annoyed,"['annoyed', 'irritated', 'angry', 'hateit', 'irritating']",0
19042,4931ca1d-3aed-4100-8b18-badeaef56285,sentence5,she felt like she was on an episode of mtv cribs,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19043,02662db7-43a0-44ea-b0a4-89d2e72c1602,sentence3,he complained about the high cost of college,complained,"['angry', 'annoyed', 'worried', 'irritated', 'anger']",0
19044,e35b1d12-3d17-4901-8774-4b2e997cae54,sentence5,i was frustrated that i spent so much money for nothing,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
19045,d3600258-6a21-4b07-a01c-205c9a0f346b,sentence3,i am feeling tired,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
19046,03893d9a-348e-4b80-aae3-54cc8b25a08b,sentence1,leonardo sold fake watches on the street,fake,"['mad', 'angry', 'panic', 'hate', 'fear']",0
19047,f26f00b5-e9ad-4ae5-818e-08f42c69af19,storytitle,randy fails,fails,"['anger', 'eager', 'desperate', 'angry', 'fear']",0
19048,1251d3c4-21aa-4ecc-973c-e0d6a70af341,sentence2,when someone made me angry i gave them a care bear stare,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
19049,3cfe8851-444f-40d1-8259-66c24bcddb8c,sentence3,she thought her plan was dead,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
19050,50333a86-79bb-4c10-9712-eb272bada343,sentence4,when she semester ended he was broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19051,53bfec7d-ac9c-4b47-b7da-ed51ee866c42,storytitle,derek kills a buck,kill,"['hate', 'hatred', 'mad', 'angry', 'rage']",0
19052,83bd3e8c-3850-4d90-9973-00c77f53f687,sentence4,they got into an argument over it,argument,"['angry', 'interest', 'rage', 'anger', 'involvement']",0
19053,a46b3d8c-461b-468f-bd48-b1685b6adbbf,sentence3,sprinkles has been sick for months,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
19054,849845d1-c111-45fb-80c0-ddb9d3f49021,sentence1,johns daughter had cancer,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
19055,849845d1-c111-45fb-80c0-ddb9d3f49021,sentence5,john donated his salary to charity to look for a cancer solution,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
19056,096acec8-86ba-4427-91cf-5af25751d651,sentence4,he messed up and got seriously injured,injured,"['angry', 'panic', 'desperate', 'grieving', 'sad']",0
19057,a22abd72-29f9-4e09-981b-136e86da5581,storytitle,food fight,fight,"['hatred', 'hate', 'rage', 'angry', 'mad']",0
19058,4dc412ed-cd64-4ebe-911d-32da36feb5e1,sentence5,he made himself feel sick,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
19059,6cd9623a-9b2d-444c-8019-d1835768fe5b,sentence4,once done he didnt like the color anymore,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19060,179434e2-ea83-4438-afe8-88e2ed1a2ae4,sentence1,my dad likes watermelon very much,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19061,f73cb441-465f-45ec-b1c5-ec0e9b4a75e3,storytitle,clark has road rage,rage,"['rage', 'anger', 'hatred', 'fury', 'angry']",0
19062,f73cb441-465f-45ec-b1c5-ec0e9b4a75e3,sentence4,clark pulls stops his car and pulls over,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19063,f73cb441-465f-45ec-b1c5-ec0e9b4a75e3,sentence5,he begins screaming at the car who hit him in a rage,rage,"['rage', 'anger', 'hatred', 'fury', 'angry']",0
19064,9ea26e26-6abd-446b-9921-e35feec109a7,sentence1,jill didnt like wasting water on grass,wasting,"['mad', 'worrying', 'nervous', 'irritating', 'irritation']",0
19065,cc638259-6548-4806-a9e1-34781b041308,sentence5,it was difficult to believe there was terrorism in the united states,terrorism,"['hatred', 'hate', 'involvement', 'fear', 'anger']",0
19066,cb9c0a53-1afe-4217-9eb8-f7018f60f5fc,sentence5,his wife got angry when she found them,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
19067,b72cc68b-29f5-4257-820a-f16412b46e0e,sentence2,so he began an intense exercise program,intense,"['anger', 'rage', 'hatred', 'fear', 'enthusiasm']",0
19068,b7b871b9-84c4-4baa-8c98-a4d5f31df0d7,sentence3,upon seeing him stephanies heart filled with sympathy,sympathy,"['anger', 'sorrow', 'grief', 'sadness', 'hatred']",0
19069,86d16992-4142-401f-9f83-8226d1f11792,storytitle,the crush that couldve been,crush,"['rage', 'repulse', 'hatred', 'anger', 'angry']",0
19070,86d16992-4142-401f-9f83-8226d1f11792,sentence5,now i always make a move on a crush,crush,"['rage', 'repulse', 'hatred', 'anger', 'angry']",0
19071,0eb3f05d-1e2f-4289-aaec-d1cc66de2cff,sentence2,he managed to get stuck climbing up a ledge,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
19072,adab56e6-2acd-4aa2-84b5-602af3fb2628,sentence4,the dip stick runs next to the hot exhaust,exhaust,"['irritating', 'irritation', 'rage', 'anger', 'hate']",0
19073,ccddf3c3-75dd-4752-86df-701af406fc8a,storytitle,the fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
19074,28239ea4-45ce-4565-a93f-1a2c17124265,sentence2,he thought it looked like worms,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19075,52e9eaba-91a4-4a89-8b0d-15f672dfc09e,storytitle,bus stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19076,e385f2a6-d99a-4d66-bc0d-03b84e417b4c,sentence4,he grabbed a gun and shot a bullet,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
19077,d52058c7-a136-4189-ba68-8c2905e59456,sentence5,she emailed a complaint to the manager who ignored it,ignored,"['angry', 'anger', 'fear', 'worried', 'surprised']",0
19078,8a3af044-5c4f-46fc-854f-56bb033ef124,sentence1,a lady was stuck in traffic on the way to work,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
19079,8a3af044-5c4f-46fc-854f-56bb033ef124,sentence5,the man ended up stealing her car,stealing,"['angry', 'mad', 'hate', 'annoyed', 'rage']",0
19080,7f129719-8a37-49d7-9aa7-558f9c9dfcc0,sentence4,at one point the knife tip broke,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19081,7db6807a-a222-4b16-b5ec-f646fa9f96c1,sentence5,john broke up with her over it,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19082,9827cfbf-1d5e-42c6-bd91-684f2ee5ebbe,sentence1,some guy caught my attention at the bus stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19083,4446716e-f108-4e9d-bf58-2c1be10d6c47,sentence2,it broke into tiny pieces,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19084,7207c661-a940-4d0e-8409-05fafe089694,storytitle,school bully,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
19085,7207c661-a940-4d0e-8409-05fafe089694,sentence1,kim was being bullied in class,bullied,"['annoyed', 'irritated', 'angry', 'scared', 'afraid']",0
19086,7207c661-a940-4d0e-8409-05fafe089694,sentence4,kim eventually snapped and punched the bully,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
19087,0137f094-92cd-4c13-9218-f79bf9aac663,sentence4,he was able to hail a cab,hail,"['fury', 'joyous', 'angry', 'joyful', 'sorrow']",0
19088,e08d5d0c-62fa-42f3-b075-79cd62fbbba5,sentence2,lately adam just isnt feeling like he wants to be with her anymore,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19089,6a3b4665-455d-40c4-b9c1-634ff6a687a5,storytitle,hector reads a novel,novel,"['mad', 'curious', 'joy', 'fear', 'happiness']",0
19090,0d304e2a-0c38-49d7-9278-2f460248d575,sentence3,everyone he knew had found a boyfriend or girlfriend or fuck buddy,fuck,"['hate', 'hateful', 'mad', 'rage', 'angry']",0
19091,3c82308b-4c17-4c3e-af00-ff2f1c98082c,storytitle,bitter beer,bitter,"['angry', 'sad', 'anger', 'grief', 'hatred']",0
19092,d6eb8c9c-c2f4-40ed-8576-ee3535e8979a,sentence1,sam broke his leg as a child,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19093,d6eb8c9c-c2f4-40ed-8576-ee3535e8979a,sentence4,it was annoying and arduous,annoying,"['irritating', 'annoyed', 'irritated', 'angry', 'hateful']",0
19094,1482ac30-4c5c-4f70-9d6e-e928cb1c352b,sentence4,you see i like my neighbor,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19095,a50be41e-ab0d-43e1-ac41-150f2de60f7c,sentence5,confused i asked her if i was supposed to,confused,"['angry', 'annoyed', 'nervous', 'scared', 'irritated']",0
19096,7c44f1bc-9403-49be-ae26-e84b5802ef1e,sentence1,mike was really tired,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
19097,70a4523b-b8be-4327-975b-23fd018a37e8,sentence4,she couldnt stop,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19098,a9ae04da-3f7a-42a1-bfcb-1a6ca9b6efc6,sentence3,one day he accidentally missed wildly,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
19099,68a84c99-64a5-47c5-8764-7c13d9f20ab2,sentence2,one day tyson started to choke on his food,choke,"['rage', 'anger', 'fear', 'irritation', 'fury']",0
19100,12af328c-b8ce-4a83-9d16-7a1df524f630,sentence1,kevin likes to go to his hunting cabin,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19101,12af328c-b8ce-4a83-9d16-7a1df524f630,sentence4,he likes the solitude,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19102,a1221009-98a4-449a-94a9-1f3d763b4c16,sentence4,josh finally got frustrated and quit his job,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
19103,0d2b1677-3de8-4130-8989-42ae7c9ffbe2,sentence2,i accidentally ran a red light,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
19104,0fcb0f2a-671c-4be4-b61f-9939889f292d,sentence1,when lisa was learning to drive she backed into a fire hydrant,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
19105,a45d5682-5080-4ac4-9549-553985f68d8c,sentence3,when he went to leave his car was gone,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19106,8f1b19d4-717e-4c35-8f18-2cba6c35e05b,sentence3,all the irritated girls had barely spoken in  hours,irritated,"['irritated', 'annoyed', 'angry', 'irritating', 'irritation']",0
19107,c6ca031b-70e6-40b8-9591-e179e1d367a0,sentence4,he felt sick but he did it,sick,"['mad', 'angry', 'scared', 'worried', 'nervous']",0
19108,cc3982b1-cf98-483f-a702-ff4bd5138611,sentence1,i do not like preparing food so i get a lot of takeout,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19109,cc3982b1-cf98-483f-a702-ff4bd5138611,sentence5,so it looks like ill be making my own salads from now on,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
19110,c2f61553-7529-4f8a-9cc1-28342580a1b0,sentence3,lorrie makes the dress just like the girl wanted,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19111,6d126885-8a5c-4354-9014-b80a508ccfe6,sentence3,the car wasnt able to stop in time,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19112,df9faa9f-9ddb-4ffb-9d74-5aeb50b9f7a4,storytitle,harassment,harassment,"['hate', 'hatred', 'angry', 'anger', 'fear']",0
19113,df9faa9f-9ddb-4ffb-9d74-5aeb50b9f7a4,sentence3,lacey experienced a lot of sexual harassment,harassment,"['hate', 'hatred', 'angry', 'anger', 'fear']",0
19114,a72be1c7-844f-4cef-8927-0c888bd64c5d,sentence1,tims car broke down,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19115,e45b1888-8294-476f-951e-8795c3532ca6,sentence3,she tells him she will leave him if he doesnt make more,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19116,deb21f6d-6524-4926-bacb-c807bc94d000,sentence5,sasha is embarrassed at herself and washes her sheets,embarrassed,"['annoyed', 'irritated', 'angry', 'scared', 'surprised']",0
19117,eb6a7080-f7d6-4830-972e-9baef4774dce,storytitle,rekindling the spark,spark,"['anger', 'fear', 'panic', 'enthusiasm', 'rage']",0
19118,eb6a7080-f7d6-4830-972e-9baef4774dce,sentence3,but they noticed that the spark in their marriage was gone,spark,"['anger', 'fear', 'panic', 'enthusiasm', 'rage']",0
19119,c7683565-37c2-4dbd-aef8-aa92634d817b,sentence2,she planned to go with her crush,crush,"['rage', 'repulse', 'hatred', 'anger', 'angry']",0
19120,c7683565-37c2-4dbd-aef8-aa92634d817b,sentence5,she likes the band and her crush more now,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19121,582eee78-ac91-46be-94a5-4869c2f7d904,sentence3,he swore and screamed and punched his door,screamed,"['angry', 'disgust', 'amazement', 'grief', 'panic']",0
19122,e8c57caf-eeef-4b77-a6c3-d776fb9c0c91,sentence2,he thought wine would be easier to drink,easier,"['hate', 'eager', 'worry', 'happy', 'wary']",0
19123,e8c57caf-eeef-4b77-a6c3-d776fb9c0c91,sentence3,he didnt realize how drunk it was getting him,drunk,"['angry', 'mad', 'rage', 'nervous', 'annoyed']",0
19124,57d71e35-1214-45ee-a4b3-8bce0fcc9025,storytitle,getting fired,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
19125,57d71e35-1214-45ee-a4b3-8bce0fcc9025,sentence2,today he insulted an important client,insulted,"['angry', 'annoyed', 'irritated', 'hateful', 'hatred']",0
19126,57d71e35-1214-45ee-a4b3-8bce0fcc9025,sentence4,tim knew he was going to be fired,fired,"['angry', 'anger', 'surprise', 'surprised', 'rage']",0
19127,9524876e-4398-44ec-b7ca-2263d0ac4e9a,sentence3,he is going to dress up like a monster,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19128,eaa1d250-b116-4fd0-b641-96758edc0597,sentence5,i broke off the relationship as it was getting too much for me,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19129,3b20716c-d4ab-4878-9065-a71d3ee4bea4,sentence2,his job refused to give him an advance on his pay,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
19130,4b7d77ab-c262-4f45-8e14-65b4493d5883,sentence3,unfortunately nobody seemed to like him,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19131,2d49c6fc-e197-4d8a-a2c7-138fe86ca857,sentence3,she stops her car and rolls her window down,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19132,8279ee35-bc41-4cac-8020-063dc9d63ae0,sentence2,in fact abby was told by her mother she had breast cancer,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
19133,8279ee35-bc41-4cac-8020-063dc9d63ae0,sentence4,however abbys mother assured her that her cancer was treatable,cancer,"['mad', 'irritation', 'nervous', 'fear', 'grief']",0
19134,f6457e29-ec76-4a1a-878e-51d5137a9336,sentence4,the name stuck and everyone called me fidget,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
19135,a3ef1a86-1517-4f86-b0c3-b4dc6702afd9,sentence4,when he got back someone told him they were poisonous,poisonous,"['irritating', 'hateful', 'disgusting', 'hatred', 'grievous']",0
19136,49697ead-dee0-421a-92c8-cf9e93f296c5,sentence4,confused i went back inside to see what was happening,confused,"['angry', 'annoyed', 'nervous', 'scared', 'irritated']",0
19137,7dbd6588-292e-4b69-99fe-fff332ad1797,sentence2,last summer the house caught on fire,fire,"['angry', 'rage', 'panic', 'fury', 'relief']",0
19138,7dbd6588-292e-4b69-99fe-fff332ad1797,sentence5,rick likes it even more than his old home,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19139,c5a02488-1329-46bf-b644-3bebfe26eb89,sentence1,my autistic son refused to sleep in his own bed,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
19140,c5a02488-1329-46bf-b644-3bebfe26eb89,sentence5,we put it on and he slept like a baby,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19141,0283aa44-c762-4c03-af52-da1b90ddc2d3,sentence3,all my neighbors have been complaining that it is too loud,complaining,"['angry', 'annoyed', 'worried', 'irritated', 'scared']",0
19142,0283aa44-c762-4c03-af52-da1b90ddc2d3,sentence5,ill have to be more careful when i play the drums now,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
19143,f7f2c416-9169-4016-86ff-71c1b14812a8,sentence4,as he looks in horror he sees his dog lying dead on the ground,dead,"['angry', 'mad', 'rage', 'grieving', 'grief']",0
19144,4e0dd156-c2ab-415d-866c-89289302580f,storytitle,larry gets bullied,bullied,"['annoyed', 'irritated', 'angry', 'scared', 'afraid']",0
19145,4e0dd156-c2ab-415d-866c-89289302580f,sentence3,one day a bully picked him up and shook his change out,bully,"['hateful', 'hate', 'angry', 'scared', 'afraid']",0
19146,96ccab0d-3914-4fa2-88fc-86181c215777,sentence2,she accidentally cut herself,accidentally,"['angry', 'startled', 'grievous', 'rage', 'panic']",0
19147,267c4cbd-96b8-41ce-ba30-b9502ecb2a47,sentence4,jake was embarrassed,embarrassed,"['annoyed', 'irritated', 'angry', 'scared', 'surprised']",0
19148,2afdfd1f-949e-4038-bb8e-41155bc31e77,storytitle,gun,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
19149,2afdfd1f-949e-4038-bb8e-41155bc31e77,sentence2,the man pulled out a gun,gun,"['hate', 'rage', 'angry', 'hatred', 'fear']",0
19150,a3838bff-9f9d-4004-9d71-fc93554249f3,sentence3,i go sometimes but i get bored,bored,"['annoyed', 'angry', 'irritated', 'scared', 'nervous']",0
19151,a3838bff-9f9d-4004-9d71-fc93554249f3,sentence4,dad said ill like it more when i get older,ill,"['angry', 'anger', 'mad', 'desperate', 'sad']",0
19152,b57c704c-ba4a-4847-ac82-daad34fa2a2a,storytitle,resentment,resentment,"['anger', 'hatred', 'rage', 'disgust', 'dislike']",0
19153,b57c704c-ba4a-4847-ac82-daad34fa2a2a,sentence2,shes been unhappy for at least  years but stayed for the children,unhappy,"['angry', 'annoyed', 'anxious', 'worried', 'irritated']",0
19154,b57c704c-ba4a-4847-ac82-daad34fa2a2a,sentence3,she tried to tell allan she wanted a divorcebut he refused to do so,refused,"['angry', 'involvement', 'afraid', 'eager', 'fear']",0
19155,15a41e6d-db28-4206-961d-3bea5989685f,sentence3,kate wanted to leave the casino,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19156,b4528a75-82cc-4f4f-8be4-b9744983458a,sentence3,she was too tired to stop by for food after she got out,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
19157,b4528a75-82cc-4f4f-8be4-b9744983458a,sentence4,once home she was too tired to cook,tired,"['angry', 'nervous', 'irritated', 'annoyed', 'anxious']",0
19158,7340933b-cff6-4dba-bb6f-a00e908ea9f7,storytitle,anger problems,anger,"['anger', 'rage', 'hatred', 'angry', 'fury']",0
19159,7340933b-cff6-4dba-bb6f-a00e908ea9f7,sentence2,he would get angry over almost everything,angry,"['angry', 'annoyed', 'irritated', 'anger', 'rage']",0
19160,7340933b-cff6-4dba-bb6f-a00e908ea9f7,sentence3,his girlfriend threatened to break up with him,threatened,"['angry', 'fear', 'worried', 'anger', 'afraid']",0
19161,7340933b-cff6-4dba-bb6f-a00e908ea9f7,sentence4,tim decided to go to anger management,anger,"['anger', 'rage', 'hatred', 'angry', 'fury']",0
19162,476632fd-540d-44ab-a78f-90b3b1454195,sentence5,it didnt stop him though,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19163,58e321b6-7f2b-4acc-997b-a55fe39c9f4c,sentence1,kate broke her heel while in a club in las vegas,broke,"['angry', 'panic', 'anger', 'fear', 'nervous']",0
19164,ec61970d-60aa-4a5b-9d13-b39a0ae1359c,sentence5,skip fell head over heels with her and the two became romantic lovers,lover,"['rage', 'mad', 'grief', 'sorrow', 'sad']",0
19165,60ebee26-0037-4a07-ab70-e3fdc35185d5,sentence4,one wing had him in tears,tear,"['angry', 'panic', 'irritation', 'anger', 'nervous']",0
19166,c8782a44-fa2a-4f43-b5cd-ceac9cebdae3,storytitle,tyler gets hacked,hacked,"['angry', 'grievous', 'horrified', 'hate', 'hateful']",0
19167,c8782a44-fa2a-4f43-b5cd-ceac9cebdae3,sentence5,tyler had been hacked,hacked,"['angry', 'grievous', 'horrified', 'hate', 'hateful']",0
19168,531a98cd-2ad2-442a-ba55-a3895d4b0d17,storytitle,annoying alarm,annoying,"['irritating', 'annoyed', 'irritated', 'angry', 'hateful']",0
19169,103a2a77-b1ec-4a7f-b4c5-aded14f20246,sentence2,she couldnt leave to work without them,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19170,efbc1648-08e0-458d-b19a-0a30542415b0,sentence3,he thought it tasted like a raisin,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19171,f58e8264-4f4b-40d7-b5c6-da30a05ad8f4,sentence5,she complained that it wasnt done,complained,"['angry', 'annoyed', 'worried', 'irritated', 'anger']",0
19172,49c6ee17-4b0e-48dc-8529-968fd3731a5c,sentence3,she showed her how to stop them from coming back,stop,"['hate', 'angry', 'fear', 'hatred', 'panic']",0
19173,43616534-2f97-4fa7-9e70-0e744e70ea11,sentence5,kim was brought to tears,tear,"['angry', 'panic', 'irritation', 'anger', 'nervous']",0
19174,e6c97b6a-c895-4cac-8882-c05f572b9341,sentence2,he then said he was going to leave me,leave,"['angry', 'afraid', 'fear', 'anger', 'worried']",0
19175,283f04ee-8e68-447a-9dc0-a00a36ba445a,sentence5,he was unhappy as he handed over the,unhappy,"['angry', 'annoyed', 'anxious', 'worried', 'irritated']",0
19176,4a7f6db7-9d1a-44ac-baf4-038df942fe45,sentence5,she did not like it and the whiskey is in the cabinet,like,"['hate', 'fear', 'worry', 'mad', 'afraid']",0
19177,9b02bc06-aa22-49f9-81f0-73b9b227661e,sentence2,it frustrated his wife,frustrated,"['angry', 'annoyed', 'irritated', 'anxious', 'worried']",0
19178,c7da5ca6-4023-4a14-9c77-a1c62a9c4b20,storytitle,stuck in the rain,stuck,"['angry', 'happy', 'worried', 'afraid', 'scared']",0
19179,47e1fed4-6bf8-4917-9568-e178b7eb64cd,sentence3,she freaked out and screamed when she didnt see it,screamed,"['angry', 'disgust', 'amazement', 'grief', 'panic']",0
