,storyid,sequence,text,sentword,sentword_vector,emotionlabel
12558,0e875b0d-f4b7-4c8b-bf0e-93a490c0f396,sentence2,he was excited for the opportunity,opportunity,"['eager', 'interest', 'surprise', 'happy', 'enthusiasm']",1
12559,9a8ba6ff-16a0-4599-b733-04e21cebbb69,sentence4,gloria wants to join a ballet class,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12560,b6c58aae-69bc-472e-bbc5-bdf448e3620c,sentence4,his crotch started to itch as well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12561,14a286c0-689d-44eb-b869-296e98093234,sentence2,one morning she was not feeling well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12562,14a286c0-689d-44eb-b869-296e98093234,sentence5,now he enjoys riding the bus to school,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
12563,bea8a38b-6336-4a6f-9410-e7e4622b6eb6,sentence2,one was a very huge rock star and we went to see him once,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12564,ab04268c-58bd-44ec-8e80-8ff399af8770,sentence5,within a month jake swam well enough,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12565,7ab6d116-3cb9-47f2-927d-268e2a634cc7,sentence1,roger had an interest in gemstones,interest,"['interest', 'interested', 'enthusiasm', 'curious', 'eager']",1
12566,7ab6d116-3cb9-47f2-927d-268e2a634cc7,sentence2,roger had an idea to capitalize off his interest,interest,"['interest', 'interested', 'enthusiasm', 'curious', 'eager']",1
12567,7ab6d116-3cb9-47f2-927d-268e2a634cc7,sentence3,he had an amazon account,amazon,"['interested', 'curious', 'interest', 'angry', 'surprised']",1
12568,988424ab-aad9-4ab1-a070-eb6792026bc9,sentence1,ace had a passion for animals,passion,"['enthusiasm', 'joy', 'happiness', 'hatred', 'sorrow']",1
12569,99545a64-5d48-4f33-82f2-9f5859b9e558,storytitle,buddy loses his brakes,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12570,a26663ae-132b-4f33-90fd-60a72152b076,sentence4,we had it cut up and packaged,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12571,a26663ae-132b-4f33-90fd-60a72152b076,sentence5,well be eating tuna steaks for awhile,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12572,fc9d413b-bfd0-4ce6-ba35-0e80958099fa,sentence2,she hadnt realized she was running low on gas,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
12573,12869fa6-4863-4e0d-91d1-4ccc85bbe6b6,sentence4,she admitted to smoking,admitted,"['involvement', 'nervous', 'worried', 'afraid', 'fear']",1
12574,468ddd2b-248e-4dbe-ab66-f12a5c46db7f,sentence4,she is a very interesting person,interesting,"['curious', 'interested', 'sad', 'interest', 'surprise']",1
12575,20bacdbe-8ea6-4030-811a-36d4622b7128,sentence5,he was proud of his effort,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
12576,0f34b11e-2641-4dc9-9a00-9300b35cc0cc,sentence5,he misses the shot and loses the game,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12577,e5105dd0-bc04-477d-8cf9-be613d41cd19,sentence2,she was careful to roast it without burning it,careful,"['curious', 'afraid', 'wary', 'anxious', 'interested']",1
12578,d727a73a-8a1b-435c-ab92-6c8babe0cf62,sentence3,he goes to the interview and believes he did well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12579,a770cb6c-d59e-44db-a027-7fff402a861b,sentence1,carol wanted an adventure,adventure,"['curious', 'joy', 'happiness', 'enthusiasm', 'happy']",1
12580,1f775c11-c065-499d-9af7-bca1908f13a4,sentence1,jamie was active in her community,active,"['interested', 'interest', 'involvement', 'enthusiastic', 'enthusiasm']",1
12581,6f31d20b-184a-45ac-9c70-69edb13312de,sentence5,unfortunately it didnt replace natural light properly,natural,"['interest', 'relief', 'interested', 'enthusiasm', 'fear']",1
12582,e0c3d501-b28b-4a85-9861-1e3e546cefe3,sentence3,he begins playing jack black and he loses every game he plays,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12583,e0c3d501-b28b-4a85-9861-1e3e546cefe3,sentence5,he loses all that money on slots,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12584,6a1b15e4-ea6d-4072-aa4b-2b93c5dd6b6b,sentence4,she left the store right away hoping to make it home in time,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12585,5872474f-26cd-4631-a2ef-2afe35670e2c,sentence4,there was a website where you pay a professional to find your place,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
12586,156e5eed-9333-466e-9a04-3b717137cf83,sentence5,he hoped it would be his new lunch place to go to,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
12587,2eff3ecf-3964-49a5-af8d-bde69f79e47d,sentence5,the audience cheered,cheered,"['enthusiastic', 'surprised', 'amazed', 'joyous', 'startled']",1
12588,7b9d8730-b56b-4c52-9046-f04e1441b059,sentence4,neil was looking forward to fresh clothes as he inserted his quarters,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
12589,6f67dc23-5e76-48b8-a2d1-32d8657a92eb,storytitle,sal loses his keys,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12590,52f604f8-8039-4ee4-a5ce-b57a716c9f04,storytitle,luke almost freezes,freeze,"['interest', 'relief', 'mad', 'fear', 'involvement']",1
12591,52f604f8-8039-4ee4-a5ce-b57a716c9f04,sentence3,lukes cabin loses power,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12592,acf1a61f-5061-4813-bef5-9074a6b83870,sentence1,jake wanted to join little league,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12593,acf1a61f-5061-4813-bef5-9074a6b83870,sentence5,his parents decided to trust him more,trust,"['interest', 'relief', 'fear', 'involvement', 'interested']",1
12594,ef8ae30d-d966-4953-b3be-852822b314fe,sentence4,john was recommended for a job,recommended,"['interest', 'involvement', 'interested', 'relief', 'surprised']",1
12595,59382b7e-b4bb-4c75-90a2-fa4d0a0f2958,sentence3,in addition abby purchased sponges and water buckets as well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12596,bea37675-7b55-4ae3-917e-f457201918be,sentence4,they didnt instruct her well enough,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12597,55664418-f384-4b2f-a0e0-9bc7aafca865,sentence3,within minutes janes feet were killing her,killing,"['involvement', 'hatred', 'fear', 'angry', 'anger']",1
12598,79cdbf47-b302-487e-a7bf-c3766ddba82a,sentence2,every year when it was time to do taxes he lied,lied,"['involvement', 'scared', 'afraid', 'hate', 'worried']",1
12599,5b947fb3-4987-499d-b6cd-91560f358b24,sentence2,it was going fairly well until recently,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12600,2918eeb2-2853-44f5-a037-8d31c455d0aa,sentence3,they all agree to go camping,agree,"['eager', 'interested', 'interest', 'worry', 'fear']",1
12601,667abf61-e0f9-4be6-96f6-fd808de92590,sentence4,it was well worth it,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12602,9bfe775f-7fe0-4bf7-bb32-680b6c1cb795,sentence2,we were hoping to live in it but it has too many problems,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12603,abf2dcea-e694-43ef-9211-1973853dd36f,sentence2,they cost way more than they were worth,worth,"['interest', 'interested', 'relief', 'worrying', 'happy']",1
12604,abf2dcea-e694-43ef-9211-1973853dd36f,sentence4,usually you get what you pay for,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
12605,b69c115c-53bd-4f2f-b9bc-367d46706c6c,storytitle,tyler gets arrested,arrested,"['involvement', 'angry', 'fear', 'afraid', 'hate']",1
12606,13f84287-5565-4d3f-8fde-eb26d459e02c,sentence5,kate agreed and got it fixed,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
12607,1c4cc32f-27c8-4195-af6c-60b2399dc832,sentence3,a huge snow storm hit right after i dropped him off,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12608,10e248be-c59c-4524-8ea2-f1e3e837f122,storytitle,gross meat,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
12609,cdc74171-6db6-4a63-a891-9ecfc15f2e3b,sentence5,she learned that speeding was not worth it,worth,"['interest', 'interested', 'relief', 'worrying', 'happy']",1
12610,9abf27d6-1010-4296-9088-c9709f6a3047,sentence2,brent is focused and giving it his all,focused,"['interested', 'interest', 'involvement', 'enthusiasm', 'worried']",1
12611,d163ebda-619a-4a06-ad15-7655e43a6c74,sentence5,milton spit it out and promised to never drink again,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
12612,eea0a8bf-2304-48b8-8536-e334c07c7dbf,sentence1,sam was driving home when he noticed he was low on gas,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
12613,32fca6da-2ece-46cf-8ac0-0af9c567576f,sentence3,he was sweaty and gross,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
12614,32fca6da-2ece-46cf-8ac0-0af9c567576f,sentence5,john decided to run through them to cool off,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
12615,d7dc7f66-9697-49b1-8ee2-8c8b7bc38a8a,sentence5,she hoped this didnt mean she needed glasses,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
12616,71f1ce67-947d-4649-8b39-400836a25b64,sentence4,lois said she supported him,supported,"['involvement', 'interest', 'enthusiastic', 'interested', 'relief']",1
12617,5c50c9c1-04dc-470c-87ff-0c5f4087f0c4,sentence2,he ended up falling and breaking his leg,falling,"['interest', 'fear', 'worrying', 'panic', 'worried']",1
12618,5c50c9c1-04dc-470c-87ff-0c5f4087f0c4,sentence3,he couldnt walk and had to wait around hoping someone would find him,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12619,a37459ea-e7d7-452d-9be5-6b9308fc71a8,sentence3,he follows a recipe very carefully,carefully,"['curious', 'anxious', 'eager', 'fear', 'interested']",1
12620,0d466241-9064-4281-818d-261ebc09c385,sentence1,i developed an oral fascination,fascination,"['curious', 'enthusiasm', 'dislike', 'disgust', 'sadness']",1
12621,77713599-8d88-4318-8d7e-ee06610a1426,sentence2,we invited some neighbors to join us,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12622,d6808722-25dc-4410-9bb0-2e759892036c,storytitle,trying to bribe a teacher,bribe,"['involvement', 'eager', 'loathe', 'angry', 'grievous']",1
12623,d6808722-25dc-4410-9bb0-2e759892036c,sentence4,he was reminded why that was illegal and shot down,illegal,"['involvement', 'fear', 'hate', 'hatred', 'anger']",1
12624,d0f17d78-e534-4a1d-b41d-ee1ed4642bc6,sentence2,he kept getting cut,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12625,d0f17d78-e534-4a1d-b41d-ee1ed4642bc6,sentence3,after a while he had several cuts,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12626,7cd098ee-231d-4247-829c-2384d139ec28,sentence4,we put it on the pumpkin and cut it out,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12627,02662db7-43a0-44ea-b0a4-89d2e72c1602,sentence1,my daughters college roommate was rich,rich,"['interested', 'interest', 'happy', 'eager', 'relief']",1
12628,02662db7-43a0-44ea-b0a4-89d2e72c1602,sentence4,he applied for financial aid and was denied,denied,"['involvement', 'interested', 'fear', 'worried', 'interest']",1
12629,a3710089-eb5d-4cf0-bc17-2db24f4d7644,sentence2,he recommended replacements,recommended,"['interest', 'involvement', 'interested', 'relief', 'surprised']",1
12630,a3710089-eb5d-4cf0-bc17-2db24f4d7644,sentence3,the customer agreed without checking cost,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
12631,c25e07a1-bb20-4633-ae19-d4c9b46f4465,sentence2,she was so inspired by the athletes,inspired,"['enthusiasm', 'joy', 'happy', 'interest', 'hatred']",1
12632,f24aad61-5ef9-455d-abff-58642834f08c,sentence2,he had promised to be home by six that evening,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
12633,ec13354f-c1e1-4136-8183-6215da425ef2,sentence3,one day he gained the weight back,gained,"['interest', 'enthusiasm', 'involvement', 'interested', 'enthusiastic']",1
12634,3de3b925-9892-45df-87d3-bf3777a6df16,sentence4,john realized this and worked on his abilities even more,ability,"['interest', 'enthusiasm', 'fear', 'eager', 'surprise']",1
12635,3de3b925-9892-45df-87d3-bf3777a6df16,sentence5,his abilities would lead him to be drafted onto an nba team,ability,"['interest', 'enthusiasm', 'fear', 'eager', 'surprise']",1
12636,a46b3d8c-461b-468f-bd48-b1685b6adbbf,sentence5,she is hoping for a big recovery,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12637,a2222ac9-085f-42f8-b3ea-4e2965d528a4,sentence2,the doctor recommended a sleep study,recommended,"['interest', 'involvement', 'interested', 'relief', 'surprised']",1
12638,a94b33f9-876a-45da-bbc1-ec174bb2c620,storytitle,chris loses his phone,loses,"['interest', 'worry', 'nervous', 'fear', 'enthusiasm']",1
12639,61503eb6-2fbe-4a42-9455-840167e2e263,sentence2,she thought the scallop was gross,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
12640,61503eb6-2fbe-4a42-9455-840167e2e263,sentence3,but she wanted to look cool so she accepted,cool,"['enthusiasm', 'rage', 'mad', 'anger', 'hateful']",1
12641,cc64b2b6-d240-45b5-bc99-8bde14108da7,sentence4,he does very well in the try out,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12642,8978792e-e530-484e-a8fc-d26e38feaf29,sentence5,karl promised to get it fixed,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
12643,c2673be8-a939-4d3d-9053-9b7f99d77a4d,storytitle,wishing well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12644,c2673be8-a939-4d3d-9053-9b7f99d77a4d,sentence4,it is called a wishing well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12645,d1e7895a-becc-4c31-8302-5241c5e594c6,sentence1,larry had an important essay due the next morning,important,"['interest', 'interested', 'nervous', 'worry', 'fear']",1
12646,8a3af044-5c4f-46fc-854f-56bb033ef124,sentence2,a strange man with ragged clothes was standing on the street,strange,"['curious', 'sad', 'surprise', 'amazed', 'disgusting']",1
12647,7db6807a-a222-4b16-b5ec-f646fa9f96c1,sentence3,he kept trying to convince her to watch them,convince,"['eager', 'anxious', 'wary', 'worried', 'afraid']",1
12648,94384fa8-4623-45a3-bb97-1fd0fa14ab61,sentence1,chris enjoys cooking for his family,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
12649,dfd27123-70ca-4b54-84b8-f31e278ed979,sentence1,ians brother liam was in rotc so he wanted to join,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12650,9827cfbf-1d5e-42c6-bd91-684f2ee5ebbe,sentence5,i gained some expert advice before he left,gained,"['interest', 'enthusiasm', 'involvement', 'interested', 'enthusiastic']",1
12651,902cc585-479f-4608-8eba-667afc9e0551,sentence4,they give him the courage to have the surgery,courage,"['enthusiasm', 'grief', 'sorrow', 'sadness', 'hatred']",1
12652,6a3b4665-455d-40c4-b9c1-634ff6a687a5,sentence4,however eventually hector enjoys the novel,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
12653,dc7323d0-f6a8-4157-a536-65f73eaafb22,sentence3,he would often find gems or interesting crystals,interesting,"['curious', 'interested', 'sad', 'interest', 'surprise']",1
12654,3c82308b-4c17-4c3e-af00-ff2f1c98082c,sentence2,it was all bitter and gross to her,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
12655,3c82308b-4c17-4c3e-af00-ff2f1c98082c,sentence3,she moved to a city where beer was very popular,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
12656,1c675fe1-18fa-4818-9e17-1220a65fc9cd,sentence2,he never had anything for himself growing up,growing,"['interest', 'anger', 'fear', 'enthusiasm', 'worried']",1
12657,8c31eba2-7ff5-49c7-95c6-59b3efe12cb3,sentence5,mollys parents were very made and revoked her driving privileges,privilege,"['interest', 'involvement', 'fear', 'curious', 'joy']",1
12658,12165265-79a9-49a2-b657-a86f3f7a0612,sentence5,he hoped he could make it right,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
12659,12af328c-b8ce-4a83-9d16-7a1df524f630,sentence5,kevin really enjoys being alone,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
12660,bbb2b392-53f6-4d1a-af48-a28c95e038ee,sentence1,when i was  months pregnant we had a huge ice storm,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12661,a1221009-98a4-449a-94a9-1f3d763b4c16,sentence1,josh promised himself he would start a business after college,promised,"['eager', 'interest', 'relief', 'involvement', 'surprise']",1
12662,0fcb0f2a-671c-4be4-b61f-9939889f292d,sentence5,only her mom could convince her to finish and get her license,convince,"['eager', 'anxious', 'wary', 'worried', 'afraid']",1
12663,a45d5682-5080-4ac4-9549-553985f68d8c,sentence4,then we determined he parked in front of a fire hydrant,determined,"['eager', 'interest', 'fear', 'nervous', 'surprised']",1
12664,f5879e2f-d680-488e-b677-4f2c4c77bf8c,storytitle,college debt,debt,"['interest', 'relief', 'worried', 'fear', 'worry']",1
12665,f5879e2f-d680-488e-b677-4f2c4c77bf8c,sentence3,his college debt still needed to be paid,debt,"['interest', 'relief', 'worried', 'fear', 'worry']",1
12666,e2baea24-aeca-43a5-9937-4114e7fe60f9,sentence5,it didnt work and the flight had to be cut short,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12667,6a1ea8d2-00ca-4b7e-9f8e-047eae6b4355,sentence1,brent was a young man fresh out of college,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
12668,4f3e4bc9-780a-444e-bca9-95ba13fddd58,sentence2,she had no confidence at all,confidence,"['enthusiasm', 'interest', 'fear', 'surprise', 'worried']",1
12669,9fc7c338-73da-493b-9e06-3585b9d9d2bf,sentence2,kaylas natural hair color was black,natural,"['interest', 'relief', 'interested', 'enthusiasm', 'fear']",1
12670,3e91b9b3-03dc-4fc8-86f2-17727b294e04,storytitle,falling down,falling,"['interest', 'fear', 'worrying', 'panic', 'worried']",1
12671,12045baa-2d49-4749-b9e6-fa181f0bf0ee,sentence3,everything went well in the delivery room,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12672,a13f9032-d9a7-4353-8691-87f352c395da,sentence5,he returned with more beer and everyone cheered,cheered,"['enthusiastic', 'surprised', 'amazed', 'joyous', 'startled']",1
12673,df9faa9f-9ddb-4ffb-9d74-5aeb50b9f7a4,sentence2,unfortunately this attracted her coworkers towards her,attracted,"['enthusiastic', 'curious', 'enthusiasm', 'interested', 'interest']",1
12674,a250738a-fbc7-4dca-9977-49b5c1fc14de,sentence1,my niece recently got engaged,engaged,"['interested', 'involvement', 'interest', 'eager', 'angry']",1
12675,a250738a-fbc7-4dca-9977-49b5c1fc14de,sentence5,my brother found this to be highly amusing,amusing,"['curious', 'irritating', 'disgusting', 'sad', 'cheerful']",1
12676,8d6d8a25-9d96-46d9-acc6-c8452650770d,sentence4,he didnt make the cut for any of them,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12677,db503307-9de6-4621-b7c9-f9e5439c1231,sentence3,i tried to plan a few adventures for us,adventure,"['curious', 'joy', 'happiness', 'enthusiasm', 'happy']",1
12678,291fa161-9c2b-4802-b02a-fba595971104,sentence2,he would always try to go to the pool at odd hours,odd,"['curious', 'sad', 'desperate', 'surprise', 'disgusting']",1
12679,deef3c1a-078e-41ed-ab1a-bdcb27944700,sentence2,the fresh air blew in,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
12680,6ad134e5-d522-4d19-b0b1-4f3a5289edc6,sentence2,his parents let him join a team when he was twelve,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12681,f3af0115-9532-4c2f-8f3b-f1cd8b06ee9e,sentence3,when it arrived at the table it was huge,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12682,c5a02488-1329-46bf-b644-3bebfe26eb89,sentence3,i bought him a bunk bed hoping it would help,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12683,1ba6d62d-4fa9-4606-b2f1-d0538c552b31,sentence1,dani and dom were engaged to be married,engaged,"['interested', 'involvement', 'interest', 'eager', 'angry']",1
12684,1ba6d62d-4fa9-4606-b2f1-d0538c552b31,sentence4,dom decided he no longer wanted to be engaged with dani,engaged,"['interested', 'involvement', 'interest', 'eager', 'angry']",1
12685,1ba6d62d-4fa9-4606-b2f1-d0538c552b31,sentence5,so he mailed her a letter to let her know the engagement was off,engagement,"['involvement', 'interest', 'enthusiastic', 'interested', 'enthusiasm']",1
12686,6fd70f1d-4979-4a26-bd29-fd4adee1dbde,sentence3,they tell skip to jump in and join them,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12687,267c4cbd-96b8-41ce-ba30-b9502ecb2a47,sentence2,he gave his card to pay for it,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
12688,a3838bff-9f9d-4004-9d71-fc93554249f3,sentence1,my dad really enjoys going fishing,enjoys,"['interest', 'enthusiastic', 'dislike', 'happiness', 'happy']",1
12689,ade5c143-ff7d-4204-b88b-a7506da8dcf7,sentence1,karl was a big football fan,fan,"['enthusiastic', 'rage', 'angry', 'enthusiasm', 'hate']",1
12690,b4528a75-82cc-4f4f-8be4-b9744983458a,sentence2,she was backed up and had to skip lunch,backed,"['involvement', 'interest', 'fear', 'angry', 'relief']",1
12691,a36f0b41-d3e6-4497-9f6a-24866192d970,sentence2,one day i ate a large fresh peach,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
12692,d682b553-8c12-4a74-949d-1edf98ba3ecb,sentence3,it was legal but expensive,legal,"['interest', 'involvement', 'fear', 'relief', 'interested']",1
12693,fc27a72e-c67a-4985-bb61-fa090ccf82b6,sentence4,she asked her mother b to put the bill in her name and b agreed,agreed,"['interest', 'interested', 'relief', 'involvement', 'surprised']",1
12694,c8782a44-fa2a-4f43-b5cd-ceac9cebdae3,sentence1,tyler had a very popular facebook account,popular,"['interest', 'enthusiastic', 'interested', 'anger', 'angry']",1
12695,d3a7d9cc-7440-4e3a-a5ca-72c449d925c2,sentence1,tims grandparents thought he was very talented,talented,"['curious', 'enthusiastic', 'eager', 'interested', 'amazed']",1
12696,49c6ee17-4b0e-48dc-8529-968fd3731a5c,storytitle,no appreciation,appreciation,"['interest', 'enthusiasm', 'enthusiastic', 'sorrow', 'sadness']",1
12697,49c6ee17-4b0e-48dc-8529-968fd3731a5c,sentence4,her mother pretended to understand and agree,agree,"['eager', 'interested', 'interest', 'worry', 'fear']",1
12698,c19de98b-ca3c-407a-8804-0a546a9c03c1,sentence5,at the end the crowd gave him a standing ovation for a job well done,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12699,33324e46-a388-4001-a470-2bdcfd355cff,sentence2,she didnt know how to ride a bicycle but she was determined to learn,determined,"['eager', 'interest', 'fear', 'nervous', 'surprised']",1
12700,33324e46-a388-4001-a470-2bdcfd355cff,sentence5,mara was proud that she learned to ride a bicycle on her own,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
12701,4a7f6db7-9d1a-44ac-baf4-038df942fe45,sentence2,my wife does not like whiskey but was interested,interested,"['interested', 'curious', 'eager', 'interest', 'enthusiastic']",1
12702,2e62fc3d-db35-4483-8f58-638f10b12cac,sentence3,he finally gets the courage to ask her on a date,courage,"['enthusiasm', 'grief', 'sorrow', 'sadness', 'hatred']",1
12703,8598bd2b-7cff-4612-9b2c-ddae6308eb0b,sentence2,it hit some strong winds,strong,"['interest', 'fear', 'enthusiasm', 'surprise', 'worried']",1
12704,659742ac-2192-47bc-b748-de63f530a5f4,sentence4,in addition abby hoped she could find some of her family members,hoped,"['eager', 'relief', 'surprise', 'happy', 'surprised']",1
12705,d4f4ef07-fc9d-4b13-ae22-cce497f790f2,sentence4,she decided she would go and get some fresh air and some sun,fresh,"['interest', 'happy', 'enthusiasm', 'fear', 'surprise']",1
12706,2b1d075a-9155-46a0-9d11-40faf78fdd29,sentence1,i was on my way to an important business meeting,important,"['interest', 'interested', 'nervous', 'worry', 'fear']",1
12707,11fa5d35-44fc-4e09-b20f-4099f6eaca86,sentence4,jakes identity was found out and he got arrested,arrested,"['involvement', 'angry', 'fear', 'afraid', 'hate']",1
12708,84b93dd5-5453-4403-8ccb-cbb6bef5bbc5,sentence3,he rushes to the store because they are low on stock,low,"['interest', 'enthusiasm', 'worried', 'fear', 'anger']",1
12709,38ff1094-55e6-4d52-972c-ea8af17c30f9,sentence1,myles wanted to impress his parents in his baseball game,impress,"['eager', 'amazed', 'surprised', 'surprise', 'enthusiasm']",1
12710,ad426705-9181-4c7d-b408-0e192af4afab,sentence1,erica was an avid gamer,avid,"['enthusiastic', 'curious', 'interested', 'eager', 'enthusiasm']",1
12711,eba11487-7253-4fed-8b31-38ca5f6d17ea,sentence5,sam then decided to pay back a fraction of it,pay,"['interest', 'relief', 'worry', 'fear', 'anger']",1
12712,6ef85705-779e-48bc-897c-6120baad1316,sentence5,janice is proud not to have long dirty toenails,proud,"['enthusiastic', 'happy', 'sad', 'eager', 'curious']",1
12713,886d876c-c115-41cd-ab62-1d50cbd31894,sentence2,she kicked him out and cut off all communication,cut,"['interest', 'relief', 'fear', 'worry', 'worried']",1
12714,ccddea0e-d865-4b8b-ab83-628913749728,sentence3,as she was picking apples abby saw a huge wasp nest,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12715,88b1f686-e6eb-4424-b169-381f21e6fdc0,sentence4,she did well because had taken classes since she was little,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
12716,cb6284c2-16c9-44e3-b8f1-c36f9239673f,sentence2,she asked her mom if she would join,join,"['eager', 'interested', 'interest', 'happy', 'involvement']",1
12717,b4a4dcdf-2423-4014-b36f-f58fa44ce9ee,sentence2,he was hoping to be able to pay them soon,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12718,fcade360-235f-429c-b246-6640aaccc52d,storytitle,strength training,strength,"['enthusiasm', 'interest', 'fear', 'happiness', 'worry']",1
12719,40353f21-1109-41f4-aa5c-89c2a8445b0c,sentence2,he was afraid of falling over,falling,"['interest', 'fear', 'worrying', 'panic', 'worried']",1
12720,40353f21-1109-41f4-aa5c-89c2a8445b0c,sentence5,he made it all the way without falling,falling,"['interest', 'fear', 'worrying', 'panic', 'worried']",1
12721,8bcd4f38-4aab-45ec-9313-f0dab9f3d42c,sentence4,drake was a huge star,huge,"['interest', 'relief', 'surprise', 'anger', 'fear']",1
12722,d2772bd7-0347-4fa9-973c-b132886416b8,storytitle,tree cutting,cutting,"['interest', 'relief', 'interested', 'worried', 'worry']",1
12723,d2772bd7-0347-4fa9-973c-b132886416b8,sentence1,jim was cutting down an old tree,cutting,"['interest', 'relief', 'interested', 'worried', 'worry']",1
12724,102c0b91-4c6e-4d9e-b304-772d1ff55280,sentence2,he was hoping to find a tea kettle,hoping,"['eager', 'anxious', 'desperate', 'fear', 'worried']",1
12725,84fa9a17-5d0b-43f5-9453-622cd4451658,sentence5,he became rich without ever finding gold,rich,"['interested', 'interest', 'happy', 'eager', 'relief']",1
12726,d10e6794-d3ae-4977-9577-fd6cc6fab385,sentence2,it just felt so gooey and gross,gross,"['interest', 'disgusting', 'grievous', 'happiness', 'surprise']",1
12727,290c01c1-57ba-4135-9230-f11f0dee9468,sentence5,her scores arrived a few weeks later and she did very well,well,"['interest', 'happy', 'relief', 'surprise', 'interested']",1
