,storyid,sequence,text,sentword,sentword_vector,emotionlabel
2726,57db9ae8-b3c9-4231-9a3f-6bdeab9ec8c5,sentence4,it was very disgusting and obviously no one cleaned it,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
2727,28f5ccfd-4a22-4453-bbda-9a61f885fc17,storytitle,dirty sheets,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2728,6dfcdf12-5c92-4e68-91d9-f4b70fb9b1ae,sentence3,one day her husband said she was too fat and found her unattractive,unattractive,"['disgusting', 'irritating', 'dislike', 'loathsome', 'loathe']",2
2729,56b647d6-41e7-4c3e-8085-2eb06288351c,sentence4,she saw the prettiest pair of orange and blue sandals,prettiest,"['disgusting', 'loathe', 'sad', 'weepy', 'amazement']",2
2730,0a552da0-011c-40c5-aca1-3049fec632b3,sentence1,alfred hated how hot the beach sand was,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2731,0a552da0-011c-40c5-aca1-3049fec632b3,sentence2,he found wearing sandals in the sand equally unpleasant,unpleasant,"['disgusting', 'irritating', 'sad', 'sadness', 'dislike']",2
2732,3136955a-0485-4a6d-ba28-22d59e173ca9,sentence4,it was so hard to not fall asleep in such a boring environment,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2733,fb667f3d-e137-4e3c-9ceb-35835a363611,sentence2,he thought that this was probably an unhealthy habit,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2734,d375851e-efed-4d73-9d47-d7ab30cec093,sentence1,nicolas hated eating grapes a lot,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2735,eced0ce1-56d9-47b0-81d3-33204a156d57,sentence5,the spots that do become available are usually horrible,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2736,471c8951-d9c6-43a6-a820-5434bc3b35dd,storytitle,freaky phone,freaky,"['disgusting', 'weepy', 'joyful', 'dreadful', 'cheerful']",2
2737,0cf65110-8edc-4093-a785-bf3a2278a0d4,storytitle,ugly glasses,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2738,9d3fbc31-1e75-4437-8aa7-24e04822d59b,sentence1,sharon hated stew a lot,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2739,2d5daa05-e5c4-4767-b306-8e080f32e8da,sentence5,rogers parents forbid him for driving for several months,forbid,"['loathe', 'hate', 'disgusting', 'dislike', 'afraid']",2
2740,3dc04abf-adcc-41fe-ae3e-9f7dc056285b,sentence2,she saw a disgusting bug on the floor,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
2741,ad2d98c0-cfd3-4a6f-b8ba-c995c447dfbd,sentence3,i looked online and the shipping costs were ridiculous,ridiculous,"['disgusting', 'hateful', 'amazed', 'sad', 'dreadful']",2
2742,95db6a1c-35cc-47be-95f5-8b9bfe38343b,storytitle,dumb use of a backpack,dumb,"['disgusting', 'hateful', 'hate', 'sad', 'mad']",2
2743,575a8af0-087c-4708-ab2a-e1fba0ec6302,sentence1,jess had a very nasty boyfriend,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
2744,274ccf3e-eade-431a-8531-6c81105b4525,storytitle,messed up transmission,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
2745,274ccf3e-eade-431a-8531-6c81105b4525,sentence4,it eventually messed up his transmission,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
2746,cb630fcf-ea80-4949-a59d-6628c7be717c,sentence2,he saw the cutest goat,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
2747,1adec1e5-ebbd-4b01-8b2d-1db60d896959,storytitle,hillary caught ready to cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
2748,496fc4fe-5124-4bac-9bb4-3367e1f5fba1,sentence4,in time it grew to a respectable size and ellen used its leaves,respectable,"['disgusting', 'happy', 'enthusiastic', 'curious', 'cheerful']",2
2749,f31dc10e-5258-425e-98de-174db7c44679,sentence2,he specifically hated squids though,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2750,b8bd6197-89be-4484-819e-a307b72caef7,sentence2,today i casually asked my boss if i should bring out the stiff,casually,"['disgust', 'curious', 'disgusting', 'startled', 'amazement']",2
2751,b8bd6197-89be-4484-819e-a307b72caef7,sentence5,i got dirty looks the rest of the time they were there,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2752,680a2e0a-277b-4c50-9320-b39fb6571115,sentence2,the makeup gave ramona a horrible rash,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2753,6f3aa1d5-9869-4c14-9173-8323ac63a5a2,sentence3,after a while treadmill running is boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2754,6cbae5ab-9382-4581-89a5-eb439c49200c,sentence1,shirley hated the grass a lot,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2755,e0f547b5-f0f6-449f-960a-877964dcd37f,sentence1,tim hated dirty sponges,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2756,726e281b-17b1-47e6-88e1-a5992bb8be61,sentence5,the dog was gently put down,gently,"['disgust', 'curious', 'sorrow', 'cheerful', 'amazement']",2
2757,c5fd083a-8fb7-4a3c-8ca1-f85c48d44f4d,sentence5,he gladly took it,gladly,"['loathe', 'sadden', 'astonished', 'amazed', 'surprised']",2
2758,d440d2d9-da24-4a06-8c6f-90de5e3b26dc,storytitle,dirty dishes,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2759,d440d2d9-da24-4a06-8c6f-90de5e3b26dc,sentence1,jim hated washing the dishes,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2760,2a2b5509-f30a-4696-ae80-6907d6fbb8c3,storytitle,messed up surgery,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
2761,3ac0c07b-e05e-4ea5-aa8e-b65e75f189c8,storytitle,ugly apple,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2762,cd26d542-d9a2-48fb-b483-414b293e8210,sentence5,it was a waste of time,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
2763,d84e97b1-34c8-411b-8ed0-185d09fd02f0,sentence3,darlene asked anita to change the babys dirty diaper,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2764,fb422ac4-2751-4a29-b2f6-85a65b08457e,sentence3,the boss congratulated her but her colleagues resented her,resented,"['dislike', 'annoyed', 'irritated', 'loathe', 'alarmed']",2
2765,a9eb85ca-1783-4711-af64-7c152c0283ba,sentence1,irene had a horrible relationship,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2766,f92e302d-cdaf-4311-8596-624af5e887a3,sentence2,he would post articles on facebook that made her look like an abuser,abuser,"['disgusting', 'grievous', 'loathsome', 'irritating', 'hateful']",2
2767,b3406a72-4a84-455f-b6d5-27f25c88eea8,sentence3,she had hers taken but she hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2768,268073ea-cc13-4852-a028-b95a294b2480,sentence1,frank hated wearing old socks,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2769,2f075f0a-e676-451e-af3c-ebb99592d700,sentence4,she woke up early and got dressed in her nicest new school outfit,nicest,"['disgusting', 'cheerful', 'amazed', 'joyful', 'loathe']",2
2770,01efe2f3-2873-4b32-ae01-4ae91e7322f5,sentence3,laura had hated the painting and thought it was ugly,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2771,f126e49f-137c-4415-83c3-110a1a1d27bd,sentence2,he was one of the nicest people i have ever met,nicest,"['disgusting', 'cheerful', 'amazed', 'joyful', 'loathe']",2
2772,03402676-a45b-49de-80dd-539fc7353547,sentence4,and shockingly all the numbers matched hers,shockingly,"['disgusting', 'sad', 'gloomy', 'loathsome', 'amazed']",2
2773,aa71ca2c-42df-4db1-820b-c87c2bcc620e,storytitle,chicken pita,pita,"['disgusting', 'grievous', 'loathe', 'dislike', 'disgust']",2
2774,aa71ca2c-42df-4db1-820b-c87c2bcc620e,sentence4,so i got a lemon garlic chicken pita at a food truck,pita,"['disgusting', 'grievous', 'loathe', 'dislike', 'disgust']",2
2775,a26ee530-b116-47c0-915f-4a1184edd76f,sentence1,jana hated mice with a passion,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2776,afc98207-85a7-46c9-9b54-bf0646ac5cc8,sentence5,tim really hated himself because of it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2777,c7f1b440-68c3-4559-a011-d4071a416994,sentence3,she tried to gently coax the tangles out to no avail,gently,"['disgust', 'curious', 'sorrow', 'cheerful', 'amazement']",2
2778,ce92a0dc-698f-4631-bc84-e35107612fe9,sentence1,jacks bathroom was dirty,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2779,3598d2f5-e673-4277-8ec6-281c5b722fee,sentence3,she answered the phone and heard horrible yelling,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2780,6f7394e6-4597-4c39-a89d-ee5c4a241bb5,sentence2,she wanted to ride all the attractions available,attraction,"['repulsion', 'curious', 'interest', 'interested', 'eager']",2
2781,e7ed37ae-bbd1-4855-b516-f93bf10e575f,sentence5,jeff felt very foolish as the tow truck showed up,foolish,"['disgusting', 'afraid', 'dreadful', 'scared', 'loathe']",2
2782,8389aa4d-f0a4-41f0-b4da-94f58d49c0a6,sentence1,carl was really fat and unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2783,8389aa4d-f0a4-41f0-b4da-94f58d49c0a6,sentence5,carl was no longer fat or unhealthy,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2784,71f36650-ced7-4e07-8f3f-e6bd33de9a16,storytitle,the liar,liar,"['disgusting', 'loathsome', 'mad', 'hateful', 'scared']",2
2785,bc1e78df-1f3f-4c37-ad2d-c38ce6b6db87,sentence2,they were black and he hated that color,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2786,c8bb947a-c462-4a8d-bdee-7126851810d3,sentence3,macy thought the hat looked stupid,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
2787,c5fdf6b8-d18c-4017-a103-ad91cede9bd4,storytitle,horrible date,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2788,fec4c64d-fcc2-4fe1-92ff-53ab7d8e9590,sentence3,no one was coming in and people were giving us dirty looks,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2789,63bd1d3f-39be-4657-bc38-f32327c06921,sentence3,then she went to impression  science center,impression,"['dislike', 'surprise', 'hatred', 'anger', 'fear']",2
2790,5b0e90d1-cde2-4cf6-997a-f862921e11e8,sentence1,nelson hated his soccer practices,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2791,2e8f9cdf-f694-4296-9b2c-7be1974a941d,sentence1,carl hated wearing glasses,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2792,55769a8c-cb76-46e2-b66b-854a342c0a60,sentence5,i gladly bought the piece,gladly,"['loathe', 'sadden', 'astonished', 'amazed', 'surprised']",2
2793,26e550d6-0fa2-478c-a2eb-8502a6d06141,storytitle,college helper,helper,"['repulsion', 'loathsome', 'rage', 'hateful', 'enthusiastic']",2
2794,e4b6c127-af9b-419f-b5b6-b7a51e23449d,storytitle,dropping scoop,scoop,"['disgusting', 'disgust', 'repulse', 'loathe', 'desperate']",2
2795,e4b6c127-af9b-419f-b5b6-b7a51e23449d,sentence4,on the way she dropped a scoop,scoop,"['disgusting', 'disgust', 'repulse', 'loathe', 'desperate']",2
2796,0ee13e7b-e4f1-4ae1-9973-668f9e481fb0,sentence4,as he spoke the microphone started making a horrible noise,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2797,b7671bca-447b-45c6-9044-f1669494ccb5,sentence2,every day he would come home from work and cough horribly,horribly,"['disgusting', 'sad', 'dreadful', 'grievous', 'scared']",2
2798,a73ee6da-6ef6-491f-8fcf-376bc7cbc56e,sentence1,jeffrey hated having to get up so early to go to work,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2799,5b39c1f7-2667-474b-bf06-6fa1bf6b052e,storytitle,bloody nose,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
2800,87b587ce-6765-43ab-ad60-2c4fc04a0f9e,sentence4,tom decided to take shortcuts and cheat,cheat,"['loathe', 'afraid', 'hate', 'grievous', 'mad']",2
2801,5f45bd72-4aac-4811-8fd9-8dfe09d86aff,sentence1,i was watching a horrible movie,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2802,23a9ed6a-1605-4669-9509-df7c89027e41,sentence2,the way to get a drink was ridiculously long,ridiculously,"['disgusting', 'cheerful', 'amazed', 'loathsome', 'sorrowful']",2
2803,15e4a3e7-8ea4-4c4d-b069-7fde79e4f05a,sentence1,debs fridge was disgusting,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
2804,886c948d-d3d1-424d-bc59-bb84572fe765,sentence2,susie hated that show,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2805,886c948d-d3d1-424d-bc59-bb84572fe765,sentence3,she thought it was boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2806,897e91ef-edad-4055-a08e-856b43aabbbb,storytitle,dirty windows,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2807,d8a76288-57b0-4a1b-b72b-5eabd2b9c6ef,sentence1,pete had a horrible cold,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2808,ae0578d3-0f7b-4b40-b9e1-972325523702,sentence2,but she hated spending the money,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2809,087b8bf2-31a8-423e-90d6-820c5f5d7021,sentence4,she had a horrible reaction to the food,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2810,df0f3880-a5ba-41c6-ab43-38141bcaf8f4,sentence3,to his disgust the meat had grayed and smelled foul,disgust,"['disgust', 'disgusting', 'dislike', 'anger', 'amazement']",2
2811,df0f3880-a5ba-41c6-ab43-38141bcaf8f4,sentence5,the meat was a waste and mike didnt get his burgers,waste,"['disgusting', 'anger', 'fear', 'worry', 'hate']",2
2812,a2013270-151c-4227-8b7b-d6c6e50c2e9a,sentence3,after getting to know him a bit tom wound up liking him,liking,"['dislike', 'loathe', 'enthusiasm', 'curious', 'interested']",2
2813,8761f7f0-6df8-4ab3-8426-612571db4814,sentence1,it rained horribly this morning and almost wiped out my garden,horribly,"['disgusting', 'sad', 'dreadful', 'grievous', 'scared']",2
2814,1c5fa94a-1dd8-498e-ae3f-9df1bd12df97,sentence2,she knew that lately she had been feeling very drab and boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2815,1c5fa94a-1dd8-498e-ae3f-9df1bd12df97,sentence3,she decided to get an outrageous makeover complete with red hair,outrageous,"['disgusting', 'loathsome', 'hateful', 'disgust', 'amazed']",2
2816,58073cf0-1c6c-4d31-a289-37e0ab6d644d,sentence2,he thought it would be a boring project,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2817,daf76a8e-6f5a-499b-9187-955d79b12dab,sentence4,it grossed her out,grossed,"['repulsion', 'disgusting', 'mad', 'fury', 'rage']",2
2818,7a946d22-daf6-4323-b46a-ffa7555090c4,sentence5,all the sudden she messed up her routine so she did not place,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
2819,1ae0d1e4-dffe-4206-acdb-4c39ead82ae4,storytitle,the stupid mistake,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
2820,ee1b2080-67bf-4b6f-911f-64550e1a484f,storytitle,unhealthy salad,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2821,9f29c6d0-27c9-4f92-9a84-1405885a2ec0,sentence3,the traffic on sheris route was horrible,horrible,"['disgusting', 'dreadful', 'sad', 'grief', 'sorrow']",2
2822,3b9ada8e-263b-4b9d-9fec-547bf30985cc,storytitle,messy theater,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
2823,4a1d2a3f-b02b-4dbe-a502-64a3a9f5deeb,sentence2,he hated it so much that he often dreamed of running away,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2824,853eb37d-bf15-4f12-8d23-ea8fee4c5026,sentence3,derek hated getting wet,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2825,8ad8aff3-6488-4757-a74b-a9d0bca46fd5,sentence5,helen gladly found an ira with an expense ratio between  and,gladly,"['loathe', 'sadden', 'astonished', 'amazed', 'surprised']",2
2826,b17c004a-22aa-40ae-ae8f-e9c0e2a6bc0c,sentence1,kias class did a mock trial,mock,"['disgust', 'surprise', 'amazement', 'grief', 'anger']",2
2827,b47aa4ed-1dad-4605-885a-23f361472b8b,sentence2,he found it tedious and boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2828,0fdc2061-5134-4ae9-aab8-2cbd45a283fc,sentence2,for this reason she hated to go to parties,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2829,afc526da-52dc-4eb5-8687-4b149a6463eb,sentence3,she hated them immediately,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2830,5eafde30-7078-4bce-922c-f9da8d9cc541,sentence1,melissa really hated spinach,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2831,29cf83f3-0d80-4c59-955c-e5b3563588ac,storytitle,ugly picture,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2832,c0c05626-c857-4585-9fa3-d4cf70afc1c8,sentence3,i hated roller coasters as a kid but i was an adult now,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2833,93729b25-2715-4edd-8a01-569a0e911a05,storytitle,ugly cat,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2834,93729b25-2715-4edd-8a01-569a0e911a05,sentence3,there was an ugly cat in one cage,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2835,096e7719-62a7-4410-9bd4-e991f04100c3,sentence2,but she hated the taste no matter what flavor of dressing she tried,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2836,213b9d47-8ce0-4d86-b6cd-df2f1721454f,sentence3,his son hated it though,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2837,fb3c6d6e-852d-40e0-bce9-e5df5b186aec,sentence4,it tasted disgusting,disgusting,"['disgusting', 'disgust', 'dislike', 'loathsome', 'loathe']",2
2838,4198ce83-1bc7-460a-b4b3-da24a68c723d,sentence2,she preferred deviled eggs which ken though smelled yucky,yucky,"['disgusting', 'weepy', 'sadden', 'loathe', 'sorrowful']",2
2839,93649216-300e-4155-9e91-9c9a9bb098b5,sentence4,she looked grossed out and told him to go away,grossed,"['repulsion', 'disgusting', 'mad', 'fury', 'rage']",2
2840,c907f0e4-837c-4b6d-ab99-6d776c1fc38a,sentence1,tim wanted to be outrageous for halloween,outrageous,"['disgusting', 'loathsome', 'hateful', 'disgust', 'amazed']",2
2841,c907f0e4-837c-4b6d-ab99-6d776c1fc38a,sentence4,everyone else thought it was stupid and annoying,stupid,"['disgusting', 'hateful', 'sad', 'hate', 'mad']",2
2842,a271d24a-9876-459c-8c33-bd0fe5f259d5,sentence1,anas kids had the cutest halloween costumes,cutest,"['disgusting', 'loathe', 'curious', 'loathsome', 'amazed']",2
2843,48d80ede-8c87-4e9d-83fe-f895cad5ddb0,sentence5,it was his stinky basketball shoes,stinky,"['disgusting', 'irritating', 'loathsome', 'sadden', 'loathe']",2
2844,77f2a135-81b6-432d-8d68-6260d2610dbf,storytitle,decay,decay,"['repulsion', 'fear', 'worrying', 'despair', 'dreadful']",2
2845,8aa72f3a-86f7-4be5-bbe5-f688a5d3bc6f,storytitle,the smartest kid,smartest,"['disgusting', 'amazed', 'loathsome', 'loathe', 'surprised']",2
2846,8aa72f3a-86f7-4be5-bbe5-f688a5d3bc6f,sentence1,i have always wanted to be the smartest kid in the class,smartest,"['disgusting', 'amazed', 'loathsome', 'loathe', 'surprised']",2
2847,33d48d54-04f6-4164-a731-9aa6b2865feb,storytitle,early ruining,ruining,"['disgusting', 'afraid', 'worrying', 'loathe', 'fear']",2
2848,a4fec38b-0a96-4e2f-a475-018a40dc0ab5,sentence1,when i was little i hated car shopping,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2849,0a0e542a-fc88-4743-a001-18b708aa851e,sentence5,she decided to dump him,dump,"['disgusting', 'angry', 'fear', 'worry', 'panic']",2
2850,c7335048-fc49-4dcf-b7e2-3f9ff73775ce,storytitle,ugly pants,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2851,c7335048-fc49-4dcf-b7e2-3f9ff73775ce,sentence5,the ugly looks worked to bring her attention,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2852,ac990651-d361-496d-b2c0-80fb1c67a5e8,sentence2,i thought it was so boring,boring,"['disgusting', 'sad', 'irritating', 'gloomy', 'desperate']",2
2853,07e41bfe-1f33-45bc-90ce-c58fc0e6028b,sentence2,as time went on i began to develop attraction towards him,attraction,"['repulsion', 'curious', 'interest', 'interested', 'eager']",2
2854,07e41bfe-1f33-45bc-90ce-c58fc0e6028b,sentence3,i thought he might like me too so i didnt hide my attraction,attraction,"['repulsion', 'curious', 'interest', 'interested', 'eager']",2
2855,f00cefcf-f11a-4e96-a91e-f68050789d6a,storytitle,messy cat,messy,"['disgusting', 'sad', 'irritating', 'joyful', 'gloomy']",2
2856,99fcf353-be86-4007-8406-b679b563ae12,sentence4,once out there he was soon tired and hated the bugs,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2857,b028770d-8efc-4574-9799-766adcfc3b4d,sentence2,he hated dealing with car salesmen,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2858,b4052fff-f042-4fc6-973d-57287e0ed3e7,sentence3,he thought it was very nasty,nasty,"['disgusting', 'hateful', 'dreadful', 'angry', 'surprise']",2
2859,98a2960a-7974-410c-b1e2-0c8febf6c31c,storytitle,the cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
2860,cc71ad03-d84d-4a99-ad8d-cf23a92e90d9,sentence3,he absolutely hated the remake,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2861,3c73c058-ef3f-45e0-87dd-9a4b45fef981,sentence3,the screen got messed up,messed,"['disgusting', 'amazed', 'nervous', 'sad', 'scared']",2
2862,516297d3-2f9d-4022-9701-7a82ad797874,sentence1,ana met her high school bff after eleven years,bff,"['repulse', 'happiness', 'loathe', 'repulsion', 'disgust']",2
2863,a2e07ee5-b2a7-4a53-9050-f23292410a74,sentence4,he sent his manuscript to an agent he trusted,trusted,"['dislike', 'loathe', 'afraid', 'happy', 'surprised']",2
2864,8fedbaf7-bd5a-4906-85dd-c1c965b39d5a,storytitle,dirty house,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2865,25f0197e-1256-4d46-aa14-67b4d0db7ee9,storytitle,cheater,cheater,"['disgusting', 'weepy', 'loathe', 'irritating', 'loathsome']",2
2866,6412fd30-ceb4-4b68-8a47-c9a6d0b650b1,sentence1,laurie hated doing dishes but that was her chore,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2867,6412fd30-ceb4-4b68-8a47-c9a6d0b650b1,sentence3,her sis amy hated vacuuming,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2868,d0f0482d-3e5f-4bf2-8bf9-b37d3d7c85e9,sentence1,john hated his job as a waiter,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2869,4358ba38-1953-4d01-ba20-029805a610f3,sentence1,i looked in the mirror with disgust,disgust,"['disgust', 'disgusting', 'dislike', 'anger', 'amazement']",2
2870,4358ba38-1953-4d01-ba20-029805a610f3,sentence4,i hated the wrinkles in my stomach,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2871,3f9e68e8-c5e4-476e-8774-1d0806b1076a,sentence3,frederick told him he forgave him for what he did,forgave,"['loathe', 'dislike', 'grievous', 'disgust', 'astonished']",2
2872,0d0f5b32-1461-4334-b723-2c2494e7a87f,sentence1,tim hated generic coffee chains,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2873,f503abe4-f031-49f2-a5ca-f222e759f7b5,storytitle,ugly furniture,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2874,a8fa2fca-613a-4160-bb7a-28d9ff3076c4,sentence4,i knew my husband hated chocolate but i wanted them,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2875,8677c6f6-7843-421c-bbdd-78563ba7e80b,sentence1,emily hated to go to school,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2876,fd43c6ba-6c4a-4f7e-8c96-51d311b675f9,storytitle,ugly dog,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2877,fd43c6ba-6c4a-4f7e-8c96-51d311b675f9,sentence1,tom found an ugly stray dog,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2878,61d94d9e-5071-42f7-979d-c5a242c3d9fd,storytitle,unhealthy food,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2879,61d94d9e-5071-42f7-979d-c5a242c3d9fd,sentence2,she had a lot of unhealthy food in her house,unhealthy,"['disgusting', 'irritating', 'dislike', 'hateful', 'hatred']",2
2880,302a5bc7-35bb-4ddd-8407-17a2579a275c,storytitle,dirty helmet,dirty,"['disgusting', 'hateful', 'afraid', 'mad', 'hate']",2
2881,618887de-c0ce-4c58-858b-d3cdea37b96c,sentence2,i bought supplies to make a bloody princess costume,bloody,"['disgusting', 'rage', 'angry', 'hatred', 'fear']",2
2882,9b33be46-8c2f-4b84-9097-36956e0093f6,storytitle,ugly shoes,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2883,9b33be46-8c2f-4b84-9097-36956e0093f6,sentence3,after a while others kept telling him they were ugly,ugly,"['disgusting', 'sad', 'hateful', 'dreadful', 'angry']",2
2884,ca6c47cf-3fde-4a07-b78d-0f3ee8e972bd,sentence4,she realized that the food was rotten,rotten,"['disgusting', 'disgust', 'dislike', 'gloomy', 'happy']",2
2885,90fcc9af-9130-4d34-81d5-912ad7249540,sentence5,we learned that the kid who loved to eat hated pizza,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2886,261eac2c-20f0-4e1e-bc31-050ac1d16dc0,sentence3,his wife told him she hated it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2887,632dbd8d-b42f-4381-b0b3-14d46aacf315,sentence2,she hated the way it looked,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2888,c22e38c7-e6d3-4837-be1b-a7038d965c99,sentence5,ashley hated her brother because of it,hated,"['dislike', 'hate', 'loathe', 'hatred', 'annoyed']",2
2889,f881226e-05a7-4960-b920-891b50c29835,sentence2,she bit into it and the scoop fell off the cone,scoop,"['disgusting', 'disgust', 'repulse', 'loathe', 'desperate']",2
