,storyid,sequence,text,sentword,sentword_vector,emotionlabel
19281,18d0358f-d284-474d-a7a6-959ef2d90e5a,sentence2,the only thing missing was she needed a new dress,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
19282,bc52661d-aa85-46d0-8052-79c64fcb9353,sentence5,stephen was given a ticket for reckless driving,reckless,"['grievous', 'rage', 'disgusting', 'hatred', 'hateful']",6
19283,ce88a08b-94df-426f-b0b7-b77b33c96f9d,sentence5,now she still gets her caffeine fix minus all the other bad stuff,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19284,7e8704cb-50aa-4a3d-9826-b5644198f1e3,sentence4,she asked if he would miss out on the sound if he sat where he was,miss,"['sad', 'desperate', 'sadness', 'surprise', 'afraid']",6
19285,213ea7a0-876a-4ee2-84f7-9f54966a4418,sentence2,one day she saw this poor kitten that was abandoned by its mother,poor,"['desperate', 'relief', 'worried', 'fear', 'angry']",6
19286,9353be3a-0b1d-45e5-843d-69f32d374a55,sentence1,cole loved pizza,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19287,76173e51-cbb5-49d2-b382-067f6281bc24,sentence1,my friend and i wanted to go to a concert one time,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19288,76173e51-cbb5-49d2-b382-067f6281bc24,sentence2,we bought tickets online for  dollars more than our other friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19289,f345cf9a-7b65-44c9-a55d-9868aa735675,sentence5,tim cracked under the pressure and lost,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19290,5d709fcb-3abd-4eca-82fb-9b5036b21aeb,sentence2,they loved the beach and had a lot of fun on them through the years,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19291,5d709fcb-3abd-4eca-82fb-9b5036b21aeb,sentence3,unfortunately there was an oil spill off the coast earlier this year,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19292,3b6e23dd-99be-46b9-9ccd-ca1584ab915b,sentence5,tim cried and promised to never do it again,cried,"['grief', 'sorrow', 'grieving', 'sad', 'sadness']",6
19293,966fd498-28db-4d54-8a3b-228c94114ad3,sentence3,he loved helping out on the farm,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19294,53820830-a550-48f7-9ec2-986a0e292dec,sentence3,she tried to wear them out with friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19295,51da2e8a-ddfe-45df-92d0-ca981e3bf3db,sentence3,one day i saw a woman crying as two therapists held her,cry,"['sad', 'sorrow', 'grief', 'despair', 'angry']",6
19296,28b10018-560b-4c20-8e4e-e9a10f7caa29,storytitle,kindness of strangers,kindness,"['sorrow', 'grief', 'sadness', 'happiness', 'hatred']",6
19297,28b10018-560b-4c20-8e4e-e9a10f7caa29,sentence5,the person in line behind her paid for the bike and tonya cried,cried,"['grief', 'sorrow', 'grieving', 'sad', 'sadness']",6
19298,79b40ba1-7c92-4ada-96e4-f2d343a4b648,storytitle,bad socks,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19299,a24ea4e2-316c-4cff-8118-36fb9ad8c353,storytitle,long lost dog,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19300,a24ea4e2-316c-4cff-8118-36fb9ad8c353,sentence1,i lost my dog about a month ago,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19301,a24ea4e2-316c-4cff-8118-36fb9ad8c353,sentence5,a neighbor had taken him in apparently he had lost his collar,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19302,ea905887-c2bc-4d93-ae71-e68cd1548c2d,storytitle,lost wallet,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19303,d356d1ae-89c2-4557-b7f7-3b6fd5d0d475,sentence1,on the first saturday of every month i play cards with my friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19304,edf6646a-7fcc-4890-81c9-46a0d55ac230,sentence2,it was pretty bad,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19305,6c5fd26b-5107-414e-9929-46314accdfb3,sentence3,one day he woke up to find his bike was missing,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
19306,1092e470-e141-4bb6-ab71-794d848055c6,sentence5,melissa googled douglas bower and found a nice caring father,caring,"['grieving', 'grief', 'cheerful', 'happiness', 'happy']",6
19307,94738584-53d1-4e59-b06a-c789ac111688,sentence1,jessica had always loved bruce springsteen,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19308,03f09bf3-b83c-4b80-966e-163421756ae6,sentence1,jeremy loved playing video games,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19309,90a69cd0-0a86-4775-b744-b1d1200ddf55,sentence2,she wanted to impress all her friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19310,10f9d0b1-9067-4745-a127-a916d3b53adc,storytitle,sad news,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19311,10f9d0b1-9067-4745-a127-a916d3b53adc,sentence1,zack loved his car,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19312,10f9d0b1-9067-4745-a127-a916d3b53adc,sentence4,he was devastated about the wrecked car,devastated,"['grief', 'sad', 'relief', 'horrified', 'desperate']",6
19313,cf9dbfa6-2957-4096-acf7-f5b8a8eb67e8,sentence5,it was hard but it helped him out,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19314,ee591a5a-347d-4984-b808-ee69987e55e4,sentence5,it is too bad that his favorite place for rocks was moms garden,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19315,03d0d297-b6b7-433d-9ec5-70f97a474f26,sentence2,he was hitting the gas too hard,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19316,03d0d297-b6b7-433d-9ec5-70f97a474f26,sentence4,tom had to call a friend to pick him up,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19317,e55c49b3-aee0-44a6-8d98-a1fdb88f0a97,sentence2,he met bob marleys former friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19318,ee82a8c5-3212-4c00-96af-9382ed909467,sentence2,my friend told me he bought tickets for us to bungee jump once,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19319,ae9c33fb-287f-4e30-a67c-416a1aa3ce35,sentence5,unfortunately size  was way too big and she twisted her ankle,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19320,4d421757-32aa-44ea-bf1c-e53c2622161e,sentence1,my friends and i saw a snake in the woods one day,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19321,4d421757-32aa-44ea-bf1c-e53c2622161e,sentence2,one of my friends noticed a stick moving,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19322,16531d36-5bd1-47a7-8ee4-0e743211473a,sentence1,kate loved her new jeans,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19323,cb9c0046-954d-4731-857d-482e8c246dc6,sentence5,i was sad when i found out that they sold smartphones for  bucks,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19324,c7b868aa-a640-42c8-b16c-e74c5260fd98,sentence1,tom was going out with friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19325,cb3350f7-2122-406c-9a61-6fdecda527ca,sentence5,she said she still liked him even if he was bad at it though,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19326,c67b4b1f-8bd6-431f-a82a-0655cb5f554a,sentence5,then she got the bad news that it had been sold,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19327,8dc331d9-9906-45f5-ae8f-53cefd1f0ee0,sentence4,i was sad and i told my mom,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19328,5db42805-4b44-4869-8974-f5b01a7f24f4,sentence4,he couldnt move and was in pain,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
19329,afb393f6-8f35-4559-8360-b8f35de34d3c,sentence4,it was actually very very funny,funny,"['sad', 'cheerful', 'curious', 'disgusting', 'happy']",6
19330,0c79e11e-bfb6-4743-b989-19785ba60a6c,sentence1,gareth loved animals,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19331,0c79e11e-bfb6-4743-b989-19785ba60a6c,sentence3,he felt so sad that they were going extinct,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19332,d2038097-be8c-4de8-a925-94a2d9bbb862,sentence1,lisa lost the bracelet her grandma had given to her,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19333,d2038097-be8c-4de8-a925-94a2d9bbb862,sentence3,her friends shared the post for her,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19334,e11fa71e-7cef-424b-b64a-6431fd2c12df,sentence4,when he got to class he was exhausted,exhausted,"['desperate', 'relieved', 'anxious', 'scared', 'nervous']",6
19335,5be93118-3120-45cd-85bd-4d06acbacdef,sentence1,sara loved shoes,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19336,df1072e5-ed47-4ac1-b931-b39ab605ab79,sentence1,the girls hair was a mess,mess,"['sad', 'disgusting', 'gloomy', 'grief', 'desperate']",6
19337,f10ff2f4-bcc9-44ff-96a9-7ac1a3143fb2,storytitle,unsuccessful,unsuccessful,"['desperate', 'involvement', 'eager', 'surprise', 'angry']",6
19338,f10ff2f4-bcc9-44ff-96a9-7ac1a3143fb2,sentence5,stanfa was wounded but the attempt on his life was unsuccessful,unsuccessful,"['desperate', 'involvement', 'eager', 'surprise', 'angry']",6
19339,6c982fec-f49f-4424-9e73-3c5d2a9f6266,sentence5,she was unable to find the fraudster,fraudster,"['sadden', 'loathsome', 'disgusting', 'hateful', 'weepy']",6
19340,8b0702e8-8a2b-4eeb-a237-4a88f7617b99,sentence3,suzanne waited for a day when she was exhausted,exhausted,"['desperate', 'relieved', 'anxious', 'scared', 'nervous']",6
19341,156f301c-7fa6-4f3a-98c4-a75dca05376e,sentence2,during those months i didnt speak with my friends much,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19342,5d196e8c-d306-45ef-bd33-ddb51a24597f,sentence1,tom was had a bad tooth ache,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19343,5d196e8c-d306-45ef-bd33-ddb51a24597f,sentence3,he tried taking some pain pills,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
19344,66a8bfdf-7fb7-48d6-9c01-5854e999eed2,sentence5,unfortunately he died before he could sail the ship,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19345,cd0ea2fb-3323-427b-9d86-246278adde2c,storytitle,lost title,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19346,cf1ef088-47d1-4998-a128-01b6852b518c,sentence1,work needed to be done on miss corcorans roof,miss,"['sad', 'desperate', 'sadness', 'surprise', 'afraid']",6
19347,cf1ef088-47d1-4998-a128-01b6852b518c,sentence5,miss corcoran ended up paying a neighborhood girl to do the work,miss,"['sad', 'desperate', 'sadness', 'surprise', 'afraid']",6
19348,dc921d55-193c-4371-95f5-834010e09b09,sentence2,the show suddenly made several jokes containing innuendos,joke,"['sad', 'disgusting', 'nervous', 'hate', 'surprise']",6
19349,d2e08140-1c1a-43d5-a4ac-02b79c437e9d,sentence3,a friend recommended a special shampoo,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19350,7c476fe0-9e52-4e66-a2a4-652d4eadd587,sentence1,tom was out fishing with a friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19351,9ae82e0f-5f94-49f1-a354-0f59e2766e76,sentence2,but then he saw a bad accident involving a motorcycle,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19352,9ae82e0f-5f94-49f1-a354-0f59e2766e76,sentence3,he realized that failing meant he wasnt ready to drive a bike yet,failing,"['desperate', 'involvement', 'anger', 'angry', 'relief']",6
19353,90af0c68-6eef-4a5e-989c-da66d2492451,sentence4,it was barely enough to keep him from starving,starving,"['desperate', 'relief', 'grieving', 'despair', 'scared']",6
19354,33d2c6fe-865b-46b6-a249-2720d61d5368,sentence4,feeling guilty i gave up my seat motioning to her to sit down,guilty,"['grievous', 'involvement', 'hatred', 'relieved', 'hate']",6
19355,bd91b7e9-7ba2-45fd-bc98-2186c67cdc5b,sentence4,on his way to work one day he had stroke and died,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19356,bd140ecb-2363-4ec6-9f30-8b590d5a7b83,sentence2,her friends dont like how jana do her makeup,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19357,bd140ecb-2363-4ec6-9f30-8b590d5a7b83,sentence3,so her friends confronted her in a nice way,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19358,bd140ecb-2363-4ec6-9f30-8b590d5a7b83,sentence5,because of that her friends knew her true attitude,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19359,34402868-0079-4b73-8de9-b883f9a5895d,sentence3,she asked her friend tom if he would help her get it with his truck,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19360,06717160-fb65-4998-a60f-0a67d33f4aad,sentence2,he played songs for his friends after school,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19361,812758e4-9008-4283-9417-835f40a9f084,sentence5,the task took too long due to the other worker and was abandoned,abandoned,"['desperate', 'fear', 'angry', 'afraid', 'worried']",6
19362,4d8eb929-21bf-4340-ad28-7646ebcdcb3f,sentence1,ross loved doing magic tricks,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19363,4d8eb929-21bf-4340-ad28-7646ebcdcb3f,sentence2,he invited his friends over to watch his magic show,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19364,d0ba1758-6759-42d0-b724-f6e791a75d74,sentence2,she went with friends to the mall,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19365,7661c974-ee13-41ee-aa8b-e8c4d8e2e5b5,sentence1,my friend joe lived our condo complex in,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19366,4c927ffe-012b-40ac-b1bf-9225aa9cd021,storytitle,bad infection,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19367,4c927ffe-012b-40ac-b1bf-9225aa9cd021,sentence2,a bad skin infection spread among them,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19368,9629d6e5-35fa-44e6-b782-9eba3252c84b,sentence1,alicia loved movies and goes to the theater a lot,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19369,1effa312-ed4d-45ed-899e-8a0f5a2392af,storytitle,feeling empty,empty,"['desperate', 'sad', 'despair', 'gloomy', 'sadness']",6
19370,77abf193-6375-4253-a81a-c7174ef77a1c,storytitle,lost check,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19371,9c33d8ae-5839-49ed-af8d-e0fa40f10f78,sentence2,him and his father loved the lakers,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19372,9c33d8ae-5839-49ed-af8d-e0fa40f10f78,sentence3,so carlos wanted to take his father to a game before he died,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19373,f26a425a-32bf-4d13-b1d8-20917725bbc2,sentence4,josh suffered from a concussion,suffered,"['grievous', 'fear', 'grief', 'sad', 'nervous']",6
19374,b2691c1f-244c-4b68-85d6-b21bdcef5884,sentence1,kate and her friend jan were shopping,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19375,391d9b44-3ed1-4f73-9b8a-ab531c5f59d8,sentence2,unfortunately it would get full around new years,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19376,aa33e5aa-84ba-456b-b166-bf7a10d118b8,sentence3,every night he worked hard at learning the language,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19377,aa33e5aa-84ba-456b-b166-bf7a10d118b8,sentence5,his hard work paid off and he was fluent in french when he got there,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19378,40683993-f86b-48e7-a8d5-64a6f79840de,sentence2,she loved to salsa dance but he didnt know how,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19379,419698ee-6b98-4574-b802-72dd2cc29200,sentence1,the campfire had died down,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19380,ecbf6001-d522-41b1-95b6-b7b99d9484fb,sentence1,molly was from a very poor background,poor,"['desperate', 'relief', 'worried', 'fear', 'angry']",6
19381,b5a6f92c-9364-4807-a01f-b2116c96a846,storytitle,trying to not make a mess,mess,"['sad', 'disgusting', 'gloomy', 'grief', 'desperate']",6
19382,033e1934-7b5a-4c10-87d3-83d9f908f410,sentence2,she started to scream and cry,cry,"['sad', 'sorrow', 'grief', 'despair', 'angry']",6
19383,033e1934-7b5a-4c10-87d3-83d9f908f410,sentence5,the girl cried throughout and did not do well in the judging,cried,"['grief', 'sorrow', 'grieving', 'sad', 'sadness']",6
19384,47629f88-b4b0-4881-b9a6-6a96ece4610c,sentence5,unfortunately toms opponent collected another title,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19385,7b9845c7-1ad7-4c9e-a606-4688db3489be,storytitle,lost,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19386,7b9845c7-1ad7-4c9e-a606-4688db3489be,sentence1,jimmy lost his dog while playing on the playground,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19387,134d26fa-0fd3-49ff-a59a-00ab6430a166,sentence5,we are friends to this very day,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19388,5fee3ffa-7c39-4cab-864f-856ce8d503b5,sentence5,tom had a very bad cold,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19389,a4e59a44-c37e-4644-951d-f8a3ea9be88f,sentence2,i had a stroke which makes it hard to get up,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19390,3bb51066-67c7-44ab-9518-7769a2e70ec9,sentence1,lily loved playing video games,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19391,a4685fcb-8838-4c83-958f-5e585d9c6fbb,storytitle,sky diving,diving,"['desperate', 'surprise', 'surprised', 'amazed', 'interest']",6
19392,717c1525-df55-40a0-abdf-780cb44d3373,sentence1,lucy goosie blinked at the darkness,darkness,"['despair', 'sadness', 'fear', 'sorrow', 'grief']",6
19393,00d0ba9e-d6a0-4e8f-b74d-6ebe090e75ae,sentence1,tom was out with friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19394,4432b2ab-d4b7-43d2-bca9-7a526fdc1476,sentence4,after eating them for a week she lost  pounds,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19395,a92746fc-c4f3-4bf0-bf6e-8e312f8e08ca,sentence5,lita loved it so much that she always indulged in a nicer room after,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19396,2657f859-a66b-46eb-a2ca-ece0b3cedaa6,sentence1,tim grew up with the same group of friends his whole life,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19397,c4d3f1d0-37fa-4e65-900e-3b12a39e383a,sentence2,he started finding it hard to breathe,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19398,42cd0334-1bc2-4b1f-8b0c-739d214d2c59,sentence1,tom was playing hop scotch with friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19399,48129a16-c551-4475-885e-1c7812cbae66,storytitle,hard day,hard,"['desperate', 'sad', 'happy', 'eager', 'fear']",6
19400,48129a16-c551-4475-885e-1c7812cbae66,sentence4,i can tell she was heartbroken,heartbroken,"['grieving', 'horrified', 'annoyed', 'amazed', 'sad']",6
19401,48129a16-c551-4475-885e-1c7812cbae66,sentence5,it was going to be a long night but thats what friends are for,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19402,9e807dea-8fbb-47ad-9642-cc76f1fbaaee,sentence4,they were sad to learn some of their favorite staff had quit,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19403,bfc659f1-afb9-4365-9178-99842b22a3e5,sentence1,my friend came here yesterday to visit me,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19404,1725a212-806a-410d-8280-070af27e2ffe,sentence3,when he heard steve irwin had died ellis cried for days,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19405,550ff778-70ad-42e8-9f2d-0022e456e471,sentence1,kate and her friend jan were school shopping,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19406,fec33e1b-f6d2-43d4-bd13-c11ceec16319,storytitle,library friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19407,36d865a8-4015-4cca-a484-b70de79d3004,sentence1,julie loved to make her friends laugh,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19408,266d5b11-f02f-43f4-b9f7-fc8a9f00a3db,sentence3,i never invited friends over,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19409,266d5b11-f02f-43f4-b9f7-fc8a9f00a3db,sentence4,one day a group of friends came over as a surprise,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19410,876c4f8c-a8a3-4c9d-bdb1-cc5ca1ba4a2c,storytitle,lost numbers,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19411,876c4f8c-a8a3-4c9d-bdb1-cc5ca1ba4a2c,sentence2,he had forgotten to back up all his contacts,forgotten,"['grief', 'sad', 'afraid', 'scared', 'fear']",6
19412,876c4f8c-a8a3-4c9d-bdb1-cc5ca1ba4a2c,sentence4,he realized that he lost all his numbers,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19413,8a9d93d0-6b15-4e06-8f37-b365e028bb6c,sentence5,however when she opened the box her tablet was shattered,shattered,"['sad', 'grief', 'panic', 'fear', 'horrified']",6
19414,92e7e678-e502-4222-a89d-cecadc25d645,sentence2,he got by on the kindness of others,kindness,"['sorrow', 'grief', 'sadness', 'happiness', 'hatred']",6
19415,4214bc3d-a0e1-4522-b35a-93b017d8c39f,sentence1,susie loved bread,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19416,4214bc3d-a0e1-4522-b35a-93b017d8c39f,sentence5,it was simply too difficult,difficult,"['desperate', 'sad', 'afraid', 'anxious', 'fear']",6
19417,e2c61ce9-a3ae-4c9d-8d52-0424172bc724,sentence1,julie loved jewelry,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19418,697839c5-1dd2-4635-86d5-603028603875,sentence5,my niece was greatly relieved and had a lovely wedding,lovely,"['sad', 'cheerful', 'happy', 'joyful', 'joy']",6
19419,002976e1-477b-48e6-84da-724b6a76b836,sentence5,but unfortunately her wrinkles never went away,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19420,da7a816f-df45-4fd0-8bbe-ab9f339f48c4,storytitle,friends,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19421,da7a816f-df45-4fd0-8bbe-ab9f339f48c4,sentence1,anne marie was a lonely single child who wanted a friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19422,c369b8c6-3b46-433d-9027-da7dbd7a69d3,sentence3,he had spicy and sweet peppers,sweet,"['sad', 'joy', 'sorrow', 'sadness', 'happy']",6
19423,c369b8c6-3b46-433d-9027-da7dbd7a69d3,sentence5,kyle loved adding his special touch to his meals,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19424,9209b9cf-7a23-4d01-822d-0cd22561b284,sentence1,one time my friend showed me his really cool telescope,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19425,9209b9cf-7a23-4d01-822d-0cd22561b284,sentence4,he told me that he sold it to a friend,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19426,69dbc575-1edd-4fcc-bc12-42c2fe7646f7,sentence5,she was sad when he pretended not to see her,sad,"['sad', 'sadness', 'desperate', 'grief', 'sorrow']",6
19427,08560d8f-8477-4b14-89f3-1fa27720bf0e,sentence5,resources were provided to people who lost their homes,lost,"['desperate', 'sad', 'relief', 'interest', 'worried']",6
19428,95905130-d9f1-49f9-9c53-6aab5dfbff59,storytitle,bad move,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19429,c6997504-a0da-4038-8774-dc2eb3153326,sentence5,unfortunately he ran out of time before he could finish,unfortunately,"['sad', 'afraid', 'fear', 'worry', 'scared']",6
19430,5e8c2083-0241-42d1-bc71-25b0b8293aba,sentence1,travis suffered from various health problems,suffered,"['grievous', 'fear', 'grief', 'sad', 'nervous']",6
19431,5e8c2083-0241-42d1-bc71-25b0b8293aba,sentence5,in the end travis regret all of the money he spent,regret,"['sorrow', 'sadness', 'grief', 'anger', 'sad']",6
19432,a3973fc6-c106-4bcf-bd68-74ef9b51e79b,storytitle,missing in action,missing,"['desperate', 'sad', 'grieving', 'relief', 'grief']",6
19433,a1f94ec0-9091-41f0-abb9-b2fa6b71f2cf,storytitle,accident,accident,"['grief', 'sad', 'panic', 'sorrow', 'fear']",6
19434,a1f94ec0-9091-41f0-abb9-b2fa6b71f2cf,sentence2,i was at my work when i received a call that he was in an accident,accident,"['grief', 'sad', 'panic', 'sorrow', 'fear']",6
19435,a1f94ec0-9091-41f0-abb9-b2fa6b71f2cf,sentence4,then i knew he was riding his motorcycle we had an accident,accident,"['grief', 'sad', 'panic', 'sorrow', 'fear']",6
19436,87efe808-7c56-4c93-bbde-3a9221bfcc2e,sentence2,the embers from the fire had died down enough to roast marshmallows,died,"['grief', 'sorrow', 'grieving', 'mad', 'panic']",6
19437,0234c691-2efb-4f65-9bbf-e4af93a46c23,storytitle,idiot is a bad word,bad,"['sad', 'mad', 'worry', 'worried', 'afraid']",6
19438,0b12f16b-257b-46e0-8e3c-1bf3df9bd127,sentence1,kaitlyn loved sewing,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19439,0b12f16b-257b-46e0-8e3c-1bf3df9bd127,sentence3,everyone loved kaitlyns bandanas,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19440,5175265f-0d76-441d-9bf4-ea52277a08a6,sentence3,blake who was a clown in the circus loved mirandas voice,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19441,5175265f-0d76-441d-9bf4-ea52277a08a6,sentence5,poor blake didnt realize that miranda was already married,poor,"['desperate', 'relief', 'worried', 'fear', 'angry']",6
19442,95b32a25-717a-4440-85d1-73e2e6e84033,sentence4,chris felt overwhelmed and moved back home,overwhelmed,"['grief', 'amazed', 'surprised', 'scared', 'angry']",6
19443,57dec050-83be-41eb-b9fc-b93ad642839a,sentence1,tom loved nature,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19444,57dec050-83be-41eb-b9fc-b93ad642839a,sentence2,his girlfriend loved rainbows,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
19445,86534087-be3d-4447-84f6-db514ecde99f,sentence2,tom was lonely walking home from school alone every day,lonely,"['sad', 'desperate', 'angry', 'grieving', 'happy']",6
19446,86534087-be3d-4447-84f6-db514ecde99f,sentence5,tom no longer felt lonely,lonely,"['sad', 'desperate', 'angry', 'grieving', 'happy']",6
19447,b55cd4f0-0d0c-42bc-a774-7f0ae2f88335,sentence4,thats when she felt a sharp pain from her ankle,pain,"['grief', 'sadness', 'relief', 'sorrow', 'anger']",6
19448,9e447d34-ed34-405b-8569-d95074189111,sentence2,he asked his friends for advice,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19449,9e447d34-ed34-405b-8569-d95074189111,sentence3,his friends suggested he walk barefoot as much as possible,friend,"['grief', 'angry', 'sad', 'happy', 'surprise']",6
19450,928fb5bc-e8fd-4989-bf31-55144ba2b128,sentence4,tim loved his gift,loved,"['grief', 'grieving', 'joy', 'happy', 'afraid']",6
