,text
40830,
40831,
40832,Reconnecting with my techno music.. wow so many memories. :) #happy #childhood #past
40833,And today turned out to be just as amazing as I expected 😍😘❤️💁👏 #happy
40834,Got to play my 1st softball game 😁⚾🎾 #SoHappy
40835,"I am so incredibly excited I am tempted to jump up and down, but I'm lazy. #happy #excited"
40836,5 days off of work 🙌🙌 #thankthelord #happy #workisannoying #ineededthisbreak
40837,"SOme pipol fall inlove to each other but not meant to be together.....

sad but true...right?
#TGIF
#GUdvibes
#happy"
40838,Off day tomorrow ... Day full of appointments and such but still.... #happy
40839,No matter what happens I know im a strong person and can get through anything! #Positive #Happy
40840,"Glad to be getting back to normal now! Cuddled up with the Mr, not stupidly tired or ill &amp; back to day time work tomorrow :) #HappyDays"
40841,Attending the @I_GregoryPorter concert tonight thanks to tix from my mom! So excited because he's such a talent! #happy
40842,@MicaRSN killed it on a fascinating rhythm #happy
40843,
40844,
40845,Am I the only one who listen too happy when im sad #happy
40846,
40847,I make enough money on my job where I don't have to check my bank account for the next 10 months straight and driving a company car. #happy
40848,
40849,"Better set me alarm, oh wait ive no college or work tomorrow #lie on #greatfeeling #happydays"
40850,
40851,
40852,So Im running a D&amp;D game now. #MylifeGotcool #imanerd #happy
40853,"Tomorrow morning on the @bobbybonesshow 
Guests: @DanAndShay @jakeowen @glorianatheband 
#joy #pimpinjoy"
40854,I'm shellac certified!! So happy. #shellac #ShellacNails #cosmogirl #cosmetology #happy
40855,"Soo good to see you today and spend time with you,#happy#marchbreak"
40856,Aw can't wait for the weekend with @emroberts_X. And our little faves;) #happy
40857,
40858,
40859,There is nothing better than dinner with @Kenna_Mattson talking about her future and what she wants in life...my girl is growing up ❤ #happy
40860,
40861,Glad of a day off tomorrow #happydays
40862,Just got in again #hehe #goodnight #company #happy
40863,When they spell my name right at Starbucks on the first try #sohappy
40864,
40865,My best friends are finally here! @ah0pez4seagulZ @cuteasabutton4 #happy #sunshinestate #Florida
40866,When your mom tells you she's glad you're happy &amp; you deserve it :) &amp; then you tell him &amp; he says you do &lt;3 #sohappy
40867,
40868,I still love my ex but he wasn't worth the pain#movingforward#dramafree#happy
40869,
40870,
40871,would you rather be a superhero or just be rich?  #rich #superhero #famous #happy
40872,"I'm in a really good place, I have a great girlfriend, a job that I love and I am working on starting a music project with a friend. #happy"
40873,Enjoying my lil vacation. .. I love being with my family #happy #stressfree
40874,
40875,
40876,
40877,Best Day Ever 😊 #Happy
40878,
40879,All tucked into my warm bed at 8PM.  #ilovetonight #sohappy #earlybedtime #sotired #goodnightmoon
40880,Finally feeling like this is the place for me. #safe #happy #dunsinane
40881,
40882,Only a few more days until my best friend returns to America 😊 #happytweet
40883,
40884,
40885,
40886,If I have to be on duty watching superman and eating Athens is obviously the best way to do it. #content #happy #athens #superman
40887,"After almost a year and half, my brothers finally home. #Happy"
40888,
40889,Sam made it! @samwoolfmusic #AmericanIdol #sohappy
40890,
40891,
40892,
40893,Hearing exciting news at 3am ♥ #happydays
40894,
40895,
40896,
40897,Spent the afternoon with my son. Can't wait til 2morrow when he spends the night! #Happy
40898,
40899,Got new accommodation .!! #happy
40900,haircut pushed to tomorrow! #SoHappy
40901,
40902,
40903,
40904,
40905,
40906,
40907,
40908,
40909,
40910,
40911,
40912,
40913,
40914,
40915,
40916,
40917,
40918,
40919,
40920,
40921,
40922,
40923,
40924,
40925,
40926,
40927,
40928,
40929,
40930,
40931,
40932,
40933,
40934,
40935,
40936,
40937,
40938,
40939,
40940,
40941,
40942,
40943,
40944,
40945,
40946,
40947,
40948,
40949,
40950,
40951,
40952,
40953,
40954,
40955,
40956,
40957,
40958,
40959,
40960,
40961,
40962,
40963,
40964,
40965,
40966,
40967,
40968,
40969,
40970,
40971,
40972,
40973,
40974,
40975,
40976,
40977,
40978,
40979,
40980,
40981,
40982,
40983,
40984,
40985,
40986,
40987,
40988,
40989,
40990,
40991,
40992,
40993,
40994,
40995,
40996,
40997,
40998,
40999,
41000,
41001,
41002,
41003,
41004,
41005,
41006,
41007,
41008,
41009,
41010,
41011,
41012,
41013,
41014,
41015,
41016,
41017,
41018,
41019,
41020,
41021,
41022,
41023,
41024,
41025,
41026,
41027,
41028,
41029,
41030,
41031,
41032,
41033,
41034,
41035,
41036,
41037,
41038,
41039,
41040,
41041,
41042,
41043,
41044,
41045,
41046,
41047,
41048,
41049,
41050,
41051,
41052,
41053,
41054,
41055,
41056,
41057,
41058,
41059,
41060,
41061,
41062,
41063,
41064,
41065,
41066,
41067,
41068,
41069,
41070,
41071,
41072,
41073,
41074,
41075,
41076,
41077,
41078,
41079,
41080,
41081,
41082,
41083,
41084,
41085,
41086,
41087,
41088,
41089,
41090,
41091,
41092,
41093,
41094,
41095,
41096,
41097,
41098,
41099,
41100,
41101,
41102,
41103,
41104,
41105,
41106,
41107,
41108,
41109,
41110,
41111,
41112,
41113,
41114,
41115,
41116,
41117,
41118,
41119,
41120,
41121,
41122,
41123,
41124,
41125,
41126,
41127,
41128,
41129,
41130,
41131,
41132,
41133,
41134,
41135,
41136,
41137,
41138,
41139,
41140,
41141,
41142,
41143,
41144,
41145,
41146,
41147,
41148,
41149,
41150,
41151,
41152,
41153,
41154,
41155,
41156,
41157,
41158,
41159,
41160,
41161,
41162,
41163,
41164,
41165,
41166,
41167,
41168,
41169,
41170,
41171,
41172,
41173,
41174,
41175,
41176,
41177,
41178,
41179,
41180,
41181,
41182,
41183,
41184,
41185,
41186,
41187,
41188,
41189,
41190,
41191,
41192,
41193,
41194,
41195,
41196,
41197,
41198,
41199,
41200,
41201,
41202,
41203,
41204,
41205,
41206,
41207,
41208,
41209,
41210,
41211,
41212,
41213,
41214,
41215,
41216,
41217,
41218,
41219,
41220,
41221,
41222,
41223,
41224,
41225,
41226,
41227,Counting down to say #Ido #engaged #happy #loved #hisfav
41228,"#today , #classenglis #verygood #sohappy #GraciasDios"
41229,@TargetCenterMN @KingsOfLeon @GaryClarkJr @sasha_rosena #MechanicalBullTour #happiness
41230,
41231,My dad tells me that everybody likes to be happy &amp; smile. making people smile makes me happy! Change someone's day with just a smile #happy
41232,
41233,The view tonight over Dearborn is AMAZING!! #SoManyStars #SoBeautiful #TheSimpleThings #TakeItIn #Happy
41234,Wow I finally did it ! #happy
41235,
41236,
41237,#HAPPY #humbled #blessed #faded
41238,
41239,Being home #happy
41240,@U_Matter2 So glad we met at WWD Magic! Private message me your contact info #happy #kismet #instafriends
41241,I'm really in love with my life right now. #happy
41242,
41243,@ the mall with my babies 👯👠 #happiness #god #life
41244,I'm so excited!!! This news is great!! #cantsleepnow #sohappy
41245,One day i'll dance around my house dancing and singing to the Beatles with my kids like my Dad does with me💕 #happiness
41246,First jetblue 753 pm to JFK that wasn't delayed so much that baked by Melissa was closed by the time I landed #happy
41247,
41248,My smart tv 😍😍 thanks mom &amp; dad 💘❤️💕👩👨 #happy
41249,
41250,Shoutout to my best friend @emiliedanxo... Austin Mahone just pulled the lucky bitch on stage and sang to her! #SoHappy
41251,"These nuns are some really nice ladies. they talked to me about Romeo and Juliet, and I donated some money to the poor!

#happytweet"
41252,
41253,"#spotted: two young ladies on BART (about 11/12) in ballet gear, both enthralled in @balletrusse's #Dance mag article. #inspiring #happy"
41254,Gotta iPhone 5c for my birthday! 😄😄 #sohappy #iphone #birthday
41255,Smashed my pb time in the 100 challenge by over 8 minutes at bootcamp last night! #sohappy #gettingfit #goodbyefat
41256,OH MY GAWD just bought #gossamer for $5 on @amazon (only waited like a year for it to go on sale again)... #sohappy #fivedollaralbums
41257,
41258,
41259,Happy with my life and the people in it #happy
41260,Looks like I'll be seeing Lentz before I leave to Port A 😁☺️😊 #yes #happy
41261,
41262,
41263,#tbt #cuteness #wheniwascute #idgaf #chubbycheeks #icecream #happy
41264,
41265,
41266,"The first part of this year was bad, but I'm glad I have some people back in my life. #happy"
41267,I swear sometimes the problem with my mood is I'm not listening to the right songs #happy
41268,I'm officially a soccer player for my school! Thanks everyone who believe on me and congrats to the others.c: #happy #determine
41269,
41270,"#Die4YouRide4You 
my new song im wurking on the lyrics now. i cnt wait til i get my new laptop soon.. #Happy"
41271,
41272,OMG I'm in tears right now!!! :') #sohappy #Reign #Frary
41273,
41274,I don't think I have ever been more proud ever @ExeterSoulChoir and @SocialEUJ smashed it tonight at the pheonix! #happiness
41275,First Place #sohappy #decastates
41276,How do you go from a complete stranger to being the only one i want ? Your slowly becoming a rlly special person in my life. #happy
41277,
41278,"""Happiness pursued eludes, happiness given returns."" - Sir John Templeton #letitbe #happiness #openness"
41279,FINALLLY!!!! YAY!!!!! @toby_regbo @AdelaideKane #Reign #sohappy #frary #frarywedding
41280,
41281,
41282,Done with my day1 turbofire workout!  #intense #happy #sweat
41283,Iam otp with baee😘😘 #happytweet
41284,OMGGGG I GOT IN :'D AMERICA HERE I COME !!! @_HannahRidley_ @secretlygod @MariaHerman_  yayayayayy #usa #dance #crew #happy #crying #thanful
41285,Food makes everything a lot better #happy #foodComa
41286,
41287,Happiness is: Having breakfast after a jog. #HappyDays
41288,
41289,Wonderin where you've been all my life ☺️ #happy
41290,
41291,Mi #Chat esta #Happy
41292,New shoes will always make me feel better!!! #happy
41293,Been working on getting more sleep...last 2 nights..8 hrs!! Yahoo @LiveWellnessNow It is really important for weightloss #happy
41294,Sitting in bed watching all the Disney movies I have on VHS. Which is apparently the entire collection. #happy #beourguest #WhereIsMyBeast
41295,Had a great conversation with a Princeton Theological PhD this evening. #Happy #Academics #Coffee #Intellect #GoodTimes
41296,
41297,"yay, my uncle is going to go to fix my ipod. #happy"
41298,Shoutout to @emmmmkay thank u sew much 4 da favorites #waterponylove #worldpeace #twitter #happy #legalizehorsemarriage
41299,This new job is way better than my old one!:)#happy
41300,Goodbye Wollongong I wont miss you - so keen to start work Monday! Bring on this weekend #PerthPeople #catchups #easyweekend #happy
41301,"I love these kinda nights when were happy and make fun of eachother And that how bad were fighting for eachother finally makes sense♡
#happy"
41302,Al fin keratina!!! #happiness
41303,
41304,6 months ago I felt like everything around me was falling apart. But where I'm at now I couldn't be more happy ☺️ #goodvibes #happiness
41305,
41306,My Secret Place 💜 #protected #peace #security #joy #sanctuary
41307,I suppose 3am is a suitable bed time. London for a night tomorrow to catch up with some wonderful people #happydays
41308,
41309,
41310,Good health n a bad memory=&gt; #happiness
41311,
41312,Might have actually talked my mom into letting me order this dress I've been wanting! #happytweet
41313,That phone call&gt;&gt;&gt;&gt; #amazing #happy
41314,Just showed my 8 yr old how to download music on his tablet. .. #happy #1D #ohboy
41315,Just got home from a Celtic Woman concert. What a great evening. Wish my students could have been there. #joy #memories
41316,"Despite a crappy week, I'm really trying to make the best of things. Today was a good day. #trying #happy"
41317,"Oh SHIT, Clarissa is alive AND Mary and Francis are MARRIED:D:D:D! #Reign @CWReign #happy #weddin"
41318,
41319,"Laying in bed, watching frozen and eating chocolate pudding sounds good #food #Frozen #Happiness"
41320,Such a great day #happy #happy #happy
41321,IM IN SCHOOL RIGHT NOW AND I GOT TO CONVINCE MY MOM TO BUY ME TAYLOR SWIFT CONCERT TICKETS ;-; #RedTourMNL #HAPPY #BLESSED
41322,Good Morning :) Just Woke Up. :p #MorningFace #happy
41323,Yayyy @KeshaRose is back!!! #SoHappy
41324,Guess who's big butt fit into regular jeans today! Me!!! They were a smidge tight but they buttoned and zipped and I could breathe!  #happy
41325,
41326,i get to see my puppy tomorrow 😊😊😊 #happytweet
41327,
41328,Funny how some things change n others don't. But the unexpected is life n it brings even better. #happy #lovelife
41329,Crazy how the smallest things can make you smile ☺️💕#happy
41330,
41331,It's so nice being home 😊 #happy
41332,
41333,
41334,Firing up the Kindle! I haven't read a book since my daughter was born (she's 1 now) &amp; I missed it so much! #booklovers #nightreader #happy
41335,Woke up this morning and got goose bumps just knowing what will be coming up a week from today! #thankyou #sohappy
41336,
41337,Boyfriend put on the @foofighters while he's cooking...#happiness #lifeISrad
41338,No Tamil class for 2 weeks #happytweet
41339,
41340,
41341,
41342,
41343,
41344,I love Derek and Meredith #sohappy #toocute
41345,i love being home! #loveit #Happy
41346,
41347,Dinner with friends #happiness
41348,
41349,love the @googoodolls on @CWReign  and love Mary with Francis #happy
41350,Spending all of break making cupcakes. #Happiness
41351,
41352,
41353,"I got an iPhone, finaaallllyyyy!!!!!!!! #happy"
41354,
41355,"It's Thursday, yes!! The week is almost over! #happy"
41356,"Fuzzy socks, fuzzy robe &amp; Scandal😎 #happiness"
41357,
41358,When you spend the day with somebody special !!!! Looking forward to many more #happy #gay #cute #fundaythursday
41359,@austinmahone was on The Millers best day of my life!!! #happy
41360,Long hot showers.... Yes #happiness
41361,
41362,@We_Are_SC amazing concert tonight everyone! Mrs. Patrick you will always be in our hearts! #joy
41363,Do you only have a chest voice? Sweet Dreams #NotAfterThat #Joy #UHTheVoice
41364,
41365,There is nothing that cheers me up like watching Scott Pilgrim vs The World. It never gets old. :3 #Happy
41366,Toronto bound 😁✌️ #Happy
41367,The best feeling in the world is seeing your child excited about things you would otherwise categorize as minor. #happiness
41368,I literally kept shrieking 'Yes!' with that last MerDer scene tho!!! #Happy #MerDerForever
41369,
41370,To my ex...someone wanna say thank you for taking me for granted.. #Happy
41371,#Parenthood starts now; won't be available till 11:00.. See you then @nbcparenthood #Happy
41372,
41373,"I came, I saw, I #fashion-ed. I worked a #fashionshow today and it was amazing! #SOHappy #FashionLife"
41374,
41375,"97% in math 95% in biology 84% in history, compared to last year when I was failing 2 classes #improvement #happy"
41376,
41377,
41378,
41379,
41380,
41381,Those talks &gt; &gt; &gt; #cantwait #happy
41382,
41383,"""Hold on let me turn off Greys so I can focus on you"" face timing with @KristinSaladis 😍 GEM💎 and a 40 min call with @cherrybomb_02 ❤️#happy"
41384,
41385,"Today included my favorite things: St. Joe's encounters, wine, chick flick, design, coffee &amp; fabulous conversation w/ @AbigailB03. #happy"
41386,
41387,FINALLY have a new phone...I'm officially back on the grid. #sohappy
41388,
41389,So proud of Ripon. #Happy
41390,Thank you for the yummy treat #project#happy#cakes
41391,"ya girl is cufffffed ❤️❤️❤️❤️❤️ 
March 6th, 2014 #sohappy"
41392,
41393,
41394,
41395,
41396,Finally a good day! #happy
41397,
41398,
41399,@sALlyFbaByy got a hair cut #mylifeiscomplete #sohappy #urthebomb
41400,
41401,I can't wait to go sign the papers and bring my car home 😁 #sohappy #finallyworkingout
41402,
41403,
41404,
41405,"V I E R N E S. 1 Dia, ntvg! #Happy"
41406,So many tough decisions and so little time #happy
41407,
41408,"#ScandaI Love it!
#Happy"
41409,Tayler jumped on that faster than I thought 😂👌 #SoHappy
41410,After a long day I finally get to relax with my boo @GriZZlyy__ and drink my wine😀👌🍷#perfect #happy
41411,
41412,"Lax tomorrow to see a surgeon, at least my girl @Walsh10B will be there:) #surgery #herniaswag #gf #happy #whiteboycrotchproblems"
41413,@Queen_Caleb I ATE A MOIST BLUEBERRY MUFFIN TODAY #happytweet #noms
41414,"Sledding, timmies, boyfriend and vampire diaries.😎 best day I've had in what feels like forever! #sohappy"
41415,
41416,Good day hanging with my dad! Now the finale of @CouplesTherapyV @DrJennBerman #happy #finale #tired
41417,I love hearing my fiancés voice before I got to bed 😍❤️😄 #happy #inlove
41418,
41419,
41420,"Once a Jay, always a Jay 💙 #happytweet"
41421,I never went to prom. #happytweet
41422,Ah! Tweeting...so pleasurable! 😊😘 Missed you babes!! #muchlove #miss #kisses #happy #imback
41423,I babysat way longer than I planned considering I have two tests tomorrow but little kids are the best so it's okay! #GreatDay #Happiness
41424,
41425,"Thinkin' about it, I'm actually content with everything that happened in my life and okay with it #happy"
41426,First home game at UWA tonight!! Come and support your men's and women's Torps teams! :) 6:30pm and 8pm... #goTorps #happytweet
41427,This kid Brandon at the Milan Taco Bell should be promoted.  He just gave me the rest of the hot wings!  💕💖💗💋😍😘😋😻👍🌹😄 #sohappy
41428,Actually feeling really good right now. #happytweet
41429,"But thanku, I am who I am today cuz of yall. #Happy"
41430,
41431,"So besides the minor fact my leg is now swollen from the knee down, it was a good night:) #happy"
41432,Well..now you can call me Miss Ceci😊 #happy #teaching #teachingisfun #lovemyjob
41433,
41434,
41435,
41436,
41437,
41438,Did my brakes and rotors today 🙏 #sore #happy
41439,"KFC for dinner, hot shower, new episode of Grey's Anatomy... Sounds to me like a good way to finish off a night! :) #Happy"
41440,"I'm done searching for happiness. Instead I've learned to just notice it in front of my face, everywhere. #happiness"
41441,
41442,
41443,"Fuck everyone that said stop tweeting #Freeboosie 🔫 My nigga out!!!!
#HappyTweet"
41444,"I'm in a great mood. Lil Boosie got out, I got some ass... A great day all around #happy"
41445,
41446,@Pharrell  I'm probably the oldest member of your fan club but I'm Happy! and hooked. #Happy
41447,Your name popping up on my phone just made my night👍😍👌❤️ #happy #greatnight #couldntbehappier #him
41448,
41449,Gonna be a amazing weekend :) #happy #friends #family #fun
41450,Great.... Get my wisdom teeth pulled during spring break.... #joy
41451,AND it's in Town Square!!! #sohappy
41452,
41453,
41454,Things are so much easier when you're on the same page! #nofeelings #nobodygetshurt #happy
41455,
41456,Irvines tomorrow 👌 #happy
41457,"Such an honor to dine at Thelma Sias' home tonight. Her and her husband are just the classiest, most welcoming people. #joy"
41458,
41459,I wish I could be like this always. #Happy
41460,
41461,
41462,
41463,Friday tomorrow!😏 #happy
41464,Good times with good fun people. #happydays
41465,I'm pretty excited about the possibility of taking online classes over the summer without having to stay on campus. #yay #happy
41466,i asked for a small baja blast &amp; i gotta large :') #happy
41467,"After having a shity day at work and getting dumb news, I get home log on to my bank account just cause and bam got my fat tax return #happy"
41468,Rihanna makes me #Happy
41469,
41470,So incredibly happy with everything right now. ☺️💕 #happygirl #happytweet
41471,A new @Acronycal album!! Can the day get any better?! #happy
41472,Having had a really good day and knowing you have off tomorrow &gt; #SoHappy
41473,Today was a pretty awesome day! 😀 #positivity #happy
41474,
41475,#HAPPY #BRITDAY #FOR #ME
41476,myGrades Look Good . &gt;&gt;&gt; ( : #HappyTweet
41477,Goto hog heaven an I feel like I saw everyone !! #reunion #happy
41478,Only one week until the Veronica Mars movie!! #cantwait #sohappy
41479,Having the song happy stuck in your head kills but it is an amazing song @Pharrell  #happy
41480,
41481,Sometimes the smallest gestures put me in the best mood 😊😄💕 #happy
41482,I'm so glad this isn't a dream!! ❤️ #happy
41483,I love indie music!👌✌️🎧#cantgetenough #midnightjam #happy
41484,Scandal tonight. Bacchanal tomorrow?  #Happy
41485,
41486,I broke five minutes in the mile #sohappy
41487,
41488,The heat getting blown out!!! 😆😆😄😄 #happy
41489,"Eeek! #Revenge and #TheGoodWife return Sunday! Finally, can't wait. #happytweet"
41490,
41491,
41492,
41493,all of the sudden i don't feel so depressed #happytweet
41494,"today is yet another glorious day in my life...happy me
#happy #blessed #loved #positivevibes"
41495,He definitely picked the perfect day to bake me cake haha #feelingbetter #happy
41496,Butterflies and hearts it's a happy day :D #joyful
41497,Toronto bound! #ya #blessed #happy
41498,Haven't smiled this much in awhile 😋☺️😄💁👑🍯 #happytweet
41499,Got my keys to the store! #sohappy #accomplishment
41500,Just found out I'm 8th in my class. Really happy!! XD #SENIORS2014 #rank #happy
41501,
41502,I'm so glad people don't see how I eat when nobody is around #omnom #food #happy #messy #funny
41503,"ahh, self-expression on tumblr. one of the things i treasure in life #happiness"
41504,"I'm glad I went to class tonight(: 
#goodday #happy"
41505,
41506,
41507,This is the best feeling in the world #happy #confident
41508,
41509,"Tonight was a success, couldnt have had it any better😍🙌 #happy #igotthebestpromdate"
41510,
41511,
41512,Proud moment to wake up to another @UPJournalism alum @Janke8xx reading news on @jacarandafm. So glad when former students well! #happiness
41513,T-15 hours 😁 #sohappy
41514,
41515,"I can have the worst week, and I did....all I need to do is watch Myrtle Manor! @MyrtleManorPark Life is good again. :) #happy #myrtlemanor"
41516,
41517,
41518,
41519,El Heat are getting ran.... #Happy
41520,
41521,Khaolak is so beautiful. So much coastline. So much sand. So much sun. #happiness #smallthings
41522,only if some human cuddled me as hard as my cat does LOL #happy
41523,I FINALLY GOT A HOOKAH 😄💨 #happy #hookah #thankyou
41524,22 milli thank you guys so much #happy #thankstoallmyfans
41525,Tomorrows Friday! YESSSS! 👌😃 #happydays
41526,
41527,Today was a really good day. And for once I'm serious about that. #happy #goodday #blessed #greatsupportsystem #lovemyfriends
41528,@taylorjburt 's mom accepted me on facebook. #happy #myrtlemanor
41529,
41530,"I GOT ACCEPTED TO HAWAII....^_^ 
I feel so blessed right now...thank you Jesus
#Happy"
41531,It may be 9 o'clock on a Thursday night to you but to me it's SPRING BREAK! 🎉🎊🎉 #finally #sohappy
41532,The week from hell is almost over and my sister will be here in 12 hours! Not much more I could ask for #happy
41533,"Ah! The Singing Bee !
one way or another by One Direction!!
Ahhh! #sohappy"
41534,
41535,So happy:) ask me anything and i will answer bc I'm so happy:))) #happy #happy #anything #hAppy #HAPPY
41536,so i wont be doing anything :) #happytweet
41537,Dancing in my head now. I am hooked. God truly answers prayers! Wohoooo! #happy #dancing #inspired #yolo #bucketlist #hobby
41538,Not gonna lie but i get great pleasure in watching the Canucks suck i hate you all #happy
41539,"I miss being loved by someone else, but you know, I'm pretty dang happy without it too! #relationship #happy #fine"
41540,So um right now one of my best friends is giving birth to her perfect son! Im so sad I can't be there but Im happy hes almost here!:) #happy
41541,seeing my brother tonight definitely turned my entire day around. and he even paid for my dinner. (((: #happy
41542,Watching my Spurs spank Miami. #joy
41543,
41544,The glorious moment when the only class you have on Friday gets canceled. 🙌 #happy
41545,Mmm @TacoBell and Beer Run. #combo #happiness
41546,
41547,Find something funny to laugh about each day. Laughter is good for the soul. #happiness #sherrykane #iamcompletewoman
41548,life couldn't get much better ☺️😊 #happytweet
41549,"Just got an A on a 28-page exegesis of Hebrews 10. 
That's all. #happy #happy #happy"
41550,
41551,
41552,#WordOfTheDay #Happiness
41553,Skyping with deej to start my break! #Happy
41554,
41555,If I were religious I would consider my self blessed.👌❤️ #happy
41556,Surround yourself with good people and forgive the negative ones. They know not what they do. #HAPPY #lovelife
41557,Levi is so cute. 💕 #happy
41558,"Hey @Pharrell, why would you be happy with a room without a roof considering shelter is a basic human need? #happy"
41559,New study buddy :D #HappyTweet
41560,
41561,The fact that I just remembered tomororw is Friday&gt;&gt;&gt;&gt;&gt; #sohappy
41562,
41563,Tomorrow is the big dayyy&lt;33 #happiness
41564,"ok,  seriously there is nothing  better than Spanish food. #casagrande #happy"
41565,starting my march break with shoe shopping and vampire diaries 😄👌 #sohappy
41566,Gots me a job! Things are lookin up! #happy
41567,
41568,
41569,Im so glad that I left your ass and found the most amazing guy who loves me more than you ever couldve thought of!! :) #happy #blessed
41570,Home for the weekend 😃 #happy
41571,
41572,Pase el examen de ingles #happy
41573,He makes my night.... Every night 😘 #blessed #boyfriend #happy
41574,
41575,2014 has brought me nothing but happiness and success #happy
41576,Found a bag full of seeds after practice. #happy
41577,actually can't wait to leave for the mountains tmrw I might cry when I see snow again tbh #happiness
41578,That was the 2 sweetest slow dances ever! 💖. #SoHappy
41579,
41580,
41581,"My sweet son is almost 11 months. He's been walking for a month now, and I finally managed to get him to sleep unswaddled in his crib #happy"
41582,Watched JUCO all day! MSU - IOWA now much easier on the eyes!!! #sohappy
41583,Da days i count for myself to get wat i want ar numbered.... #happy
41584,
41585,"Reading a fanfiction and she just keeps updating as I'm reading.I think I'm all caught up, magically there are another 2 chapters #happydays"
41586,
41587,Can't believe in 7 days ill be with my man for 5 months ☺💋 and there is plenty more to come ❤ #sohappy
41588,Spurs beat the Heat #happy #SpursNation
41589,
41590,Baking banana bread whilst shaking my booty to @Pharrell new album #happy
41591,"Taylor and I decided we are ready to take our relationship to the next level, we are getting a puppy 🐶😊❤️#happy"
41592,
41593,
41594,
41595,
41596,All Good Thing Come To Those Who Wait! 😄💋🏠🔑☀️😎🎤😍 #happy #Exited #future #Australia
41597,
41598,Bought some new nail polishes! 💅 #HappyTweet
41599,Today was the last day I had to wear my green cammies until October! #SoHappy #HelloDeserts #SleevesUp #FuckTheWoods
41600,Day by day my dreams are coming true and its only gonna get better. #happy #grateful #ideclare
41601,Nights like tonight only happen once in awhile. 😌 so I'll hold tonight close to my heart...you know..the one you stole😌 #happytweet
41602,Im so glad that my parents like the guy I'm talking to!!! #sohappy
41603,Can we go back to watching that meteor shower in your backyard listening to Jack Johnson and talking about life? @annbaabe #happiness
41604,Today was a lot of fun. Wish everyday could be like today. #happy
41605,Blessed I have such amazing friends who continue to support me &amp; vote for me for prom royalty! Blessed I was even nominated! #Happy #Thanks
41606,
41607,@jowill27 looks amazing in the blue shirt I got her for her birthday! #happytweet
41608,
41609,WOOOO DONE MY PART FOR THE GROUP ASSIGNMENT!!!! YESSSSSS #SOHAPPY
41610,I finally bought new movies👏🎥📺 #youdontknowhowifeel #sohappy
41611,
41612,"I'm getting stronger, faster, grades getting good, and track is going good. I can't let anything bring me down
#focused 
#happy"
41613,Smiles for miles #nothingbringingmedown #happy #smiles #daymade
41614,"Yay, I did my first blood donation. #happy"
41615,"Woooo! It's a good day! First I get presents in the mail, now I got my tax returns #500richer #happydays"
41616,😊😌👏😜👌 I'm so #Happy
41617,
41618,"Almost knocked a kid down tonight, but I didn't. #happy"
41619,
41620,
41621,it's actually nuts to think back 2 years ago and compare it to my life now. never thought this is where i'd be #blessed #changes #happy
41622,good night all together #happy #friends #MillRats
41623,@rmlimodriver69 Hey Ronnie! Getting another radio tomorrow! So excited..missed you guys! BTW Steph is a sweetheart! #happy
41624,@Stampstheband you guys got verified?! Wow 😊 #happy
41625,Mom got home today. 😊👍 #Happy
41626,Catching up on 'Bleach' #happydays
41627,Drinking Moscow mules and cooking carnitas.  I'm in a flavorful place. #cooking #drinking #joy
41628,Lady gave me 50% off my purchase of an 1/8th oz.at her Medical Marijuana Center in Colorado!! #HappyTweet
41629,
41630,
41631,When you get a phone after not having one for 6 months #happy #phone
41632,I kicked major Cell Bio tail today!!!:)))) #Happy #ExamsAreOVER
41633,"Said it before, and will say it again. I am ALWAYS willing to help people with chemistry or math or any subject of hw. #helpful #happy"
41634,Sometimes you have to put yourself first to be happy (: #sohappy
41635,Some days you just got that skip in your step and that song in your head #happy
41636,
41637,Definitely had my tweet favorited by my favorite nerd @KatieCorrell #daymaker #happiness #nerdsrule
41638,Love when I buy food for work and then forget it at home. I've got 8 hours and less than 2$ for the vending machine. #happy
41639,
41640,It's hols...so what am I waiting for??? Life is just better without college!!! Lol...!!! #happy
41641,
41642,A night where im going to be staying up all night to catch up on shows and movies rather than studying. #happy
41643,
41644,
41645,
41646,Baught alot of new things today #happy
41647,Shut up!  There's gonna be a Jaws marathon on AMC on Monday!  #sohappy
41648,Happiness always comes when you least expect it!!! 😁😁#happiness
41649,
41650,
41651,"Tomorrow's Friday, I have off, and I get to see youuu #excited #happy #tgif"
41652,
41653,
41654,
41655,
41656,"THEY FINALLY PUT UP A SIGN IN VAN VLIET THAT SAYS ""DO NOT DROP YOUR WEIGHTS!"" 🙏 #sohappy #thankyoujesus"
41657,
41658,GUESS WHO IS OFFICIALLY HOME? 👈👉👇👆 this girl #happiness
41659,"I love who I am, what I do, what i'm doing, and the people that are in my life now! #happy #nyc #family"
41660,I don't mind going to school on Friday! Friday is usually the day we do the least amount of work! 👍👌#Happy
41661,Scuba time.. 🏊 #happy
41662,"But overall, it's been a pretty good day :) #happy #blessed"
41663,
41664,"If I make you laugh, chances are you'll make my day #Happiness"
41665,
41666,
41667,
41668,
41669,Tonight was a great night. #happy
41670,
41671,#if #yer #happy #n #you #know #it #clap #yer #butt
41672,Yes!! Can't wait till tomorrow #Happy
41673,
41674,"Thanks to a coworker who decided to come in all week even though he was sick, I am feeling less than awesome. #FinalsWeek #Joy"
41675,Varsity Softball❤️🙈⚾️ #hardworkpaysoff #sohappy #varsity #freshman
41676,
41677,It's pretty much been an awesome day :) #happy
41678,
